OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng_1,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
479,,,53,53.000000000000000,53,53,2589.577315120000094,,,,,,0,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.577315121005086,39610.317849595186999
480,,,54,54.000000000000000,54,54,12898.988954899999953,,,,,,0,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12898.988954933563946,217919.629395482450491
481,,,55,55.000000000000000,55,55,685.807766216999994,,,,,,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.807766216993514,4387.449950253399038
482,,,59,59.000000000000000,59,59,10650.885392599999250,,,,,,0,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10650.885392577929451,328771.634062091121450
483,,,461,461.000000000000000,461,461,2893.974292849999983,,,,,,0,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893.974292852282360,48462.972464304373716
484,,,482,482.000000000000000,482,482,20120.484564900001715,,,,,,0,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120.484564906208107,331791.135026310512330
485,,,483,483.000000000000000,483,483,343.799272899000016,,,,,,0,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.799272898536344,2476.480976107919560
486,,,546,546.000000000000000,546,546,5174.723520139999891,,,,,,0,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174.723520135216859,83019.649929815030191
487,,,547,547.000000000000000,547,547,11533.257944099999804,,,,,,0,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11533.257944067978315,236828.387981145031517
488,,,574,574.000000000000000,574,574,10818.056511700000556,,,,,,0,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10818.056511673203204,185337.837370137538528
489,,,575,575.000000000000000,575,575,9442.828679430000193,,,,,,0,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9442.828679425379960,136904.667535527929431
490,,,588,588.000000000000000,588,588,3609.311395300000186,,,,,,0,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609.311395301095217,59233.203972422830702
491,,,589,589.000000000000000,589,589,13347.709738199999265,,,,,,0,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13347.709738186027607,240539.994928239815636
492,,,671,671.000000000000000,671,671,3408.551704970000173,,,,,,0,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408.551704971930576,43842.784301127809158
493,,,698,698.000000000000000,698,698,2594.450590540000121,,,,,,0,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.450590535690480,49959.165846300034900
494,,,699,699.000000000000000,699,699,8744.420046080000247,,,,,,0,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8744.420046080098473,150315.518805820029229
495,,,717,717.000000000000000,717,717,2963.698082500000055,,,,,,0,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.698082504899958,57524.116333387020859
496,,,808,808.000000000000000,808,808,16697.123219199998857,,,,,,0,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16697.123219228225935,294784.523390776477754
497,,,829,829.000000000000000,829,829,2252.839457969999785,,,,,,0,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.839457972880155,42824.350505082409654
498,,,845,845.000000000000000,845,845,4230.454765620000217,,,,,,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.454765624413994,61904.953124513223884
499,,,851,851.000000000000000,851,851,3064.493740299999899,,,,,,0,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.493740303573304,41182.988633600027242
500,,,859,859.000000000000000,859,859,4914.423224109999865,,,,,,0,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914.423224110831143,68584.418326168350177
501,,,103,103.000000000000000,103,103,4668.779076269999678,,,,,,0,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4668.779076270328915,85740.232302506992710
502,,,104,104.000000000000000,104,104,3554.214442609999878,,,,,,0,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.214442613751999,66623.274326464903424
503,,,117,117.000000000000000,117,117,11570.027511899999809,,,,,,0,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11570.027511938042153,236881.916759939980693
504,,,123,123.000000000000000,123,123,8901.413149600000907,,,,,,0,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8901.413149599116878,255637.733987465035170
505,,,124,124.000000000000000,124,124,3110.123276150000038,,,,,,0,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.123276148740388,70931.614506119789439
506,,,145,145.000000000000000,145,145,4068.922711510000227,,,,,,0,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4068.922711513533159,102170.188215780173778
507,,,146,146.000000000000000,146,146,3367.710381769999913,,,,,,0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367.710381770674758,105102.506082718129619
508,,,159,159.000000000000000,159,159,9677.136224899999434,,,,,,0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9677.136224903249968,418539.545225260662846
509,,,160,160.000000000000000,160,160,10383.003456099999312,,,,,,0,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10383.003456064878264,217195.037157203973038
510,,,161,161.000000000000000,161,161,10120.108807700000398,,,,,,0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10120.108807657134093,341254.868980354629457
511,,,162,162.000000000000000,162,162,2706.125189039999896,,,,,,0,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.125189035825315,195173.274230372364400
512,,,179,179.000000000000000,179,179,10989.588015299999824,,,,,,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10989.588015264573187,212557.309039761399617
513,,,180,180.000000000000000,180,180,3700.985057079999933,,,,,,0,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.985057078540649,252317.403447082266212
514,,,208,208.000000000000000,208,208,2121.898965939999925,,,,,,0,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.898965941765255,120752.874634956024238
515,,,209,209.000000000000000,209,209,8308.259940289999577,,,,,,0,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8308.259940286043275,219002.624675291473977
516,,,213,213.000000000000000,213,213,8877.019048599999223,,,,,,0,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8877.019048598691370,263507.473093151347712
517,,,224,224.000000000000000,224,224,5688.237323319999632,,,,,,0,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688.237323317986011,132085.065389214549214
518,,,225,225.000000000000000,225,225,3488.385138369999822,,,,,,0,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.385138370570530,273352.250916790741030
519,,,226,226.000000000000000,226,226,5562.741895400000431,,,,,,0,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.741895402297814,416659.982531673973426
520,,,240,240.000000000000000,240,240,6819.468671470000118,,,,,,0,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819.468671472242022,912983.273008362390101
521,,,19,19.000000000000000,19,19,9547.174392069999158,,,,,,0,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9547.174392070684917,1575350.193390098866075
522,,,24,24.000000000000000,24,24,10472.058736700000736,,,,,,0,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10472.058736725144627,2041571.161667819833383
523,,,25,25.000000000000000,25,25,9058.865406610000719,,,,,,0,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9058.865406614151652,335760.912498593330383
524,,,30,30.000000000000000,30,30,115.841693054999993,,,,,,0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.841693054500567,787.719499971717596
525,,,31,31.000000000000000,31,31,2881.655783159999828,,,,,,0,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.655783158422764,151025.275882671063300
526,,,34,34.000000000000000,34,34,3327.941839529999925,,,,,,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327.941839530444668,546021.058721480425447
527,,,35,35.000000000000000,35,35,4478.464195300000029,,,,,,0,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4478.464195297967308,360235.701286228082608
528,,,36,36.000000000000000,36,36,25413.292184400001133,,,,,,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25413.292184352645563,5965145.502519567497075
529,,,37,37.000000000000000,37,37,5515.782122599999639,,,,,,0,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5515.782122600214279,628956.512310178368352
530,,,38,38.000000000000000,38,38,5266.617018220000318,,,,,,0,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266.617018223618288,536018.663158389506862
531,,,39,39.000000000000000,39,39,6830.083322389999921,,,,,,0,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6830.083322393872550,297542.431708966032602
532,,,40,40.000000000000000,40,40,4641.806713619999755,,,,,,0,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641.806713616247180,295063.108745785837527
533,,,41,41.000000000000000,41,41,9043.025992560000304,,,,,,0,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043.025992558932558,715759.148332813871093
534,,,48,48.000000000000000,48,48,21752.060535199998412,,,,,,0,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21752.060535209409863,915156.166737404884771
535,,,49,49.000000000000000,49,49,2461.202539370000068,,,,,,0,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.202539374623029,91570.815635147591820
536,,,62,62.000000000000000,62,62,1824.854309479999984,,,,,,0,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.854309479507037,95834.427051889506401
537,,,63,63.000000000000000,63,63,10202.027449799999886,,,,,,0,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10202.027449755591078,364058.120118350780103
538,,,68,68.000000000000000,68,68,11399.079278100000010,,,,,,0,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11399.079278100854935,431280.390750990656670
539,,,69,69.000000000000000,69,69,9527.591577810000672,,,,,,0,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9527.591577807233989,283789.449656229990069
540,,,102,102.000000000000000,102,102,5943.468103940000219,,,,,,0,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943.468103937256274,106975.921286053082440
541,,,111,111.000000000000000,111,111,4609.257826230000319,,,,,,0,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609.257826225399185,65858.275377404730534
542,,,112,112.000000000000000,112,112,3334.469775550000122,,,,,,0,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334.469775548398957,108443.276965514203766
543,,,129,129.000000000000000,129,129,19528.011302200000500,,,,,,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19528.011302172279102,388887.954491654003505
544,,,130,130.000000000000000,130,130,16536.528292999999394,,,,,,0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16536.528292975079239,375115.915718853764702
545,,,133,133.000000000000000,133,133,4192.663936930000091,,,,,,0,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192.663936931876378,176482.195116475457326
546,,,134,134.000000000000000,134,134,5406.178088499999831,,,,,,0,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.178088500176273,229310.343162961333292
547,,,151,151.000000000000000,151,151,966.445111858000018,,,,,,0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.445111858153268,39636.239383115324017
548,,,152,152.000000000000000,152,152,973.274737928000036,,,,,,0,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.274737927715819,14966.732158158671155
549,1,150,157,157.000000000000000,157,157,5300.125055020000218,,,,,,1,549,2,119,main,active, ,M,150,EB, , ,824,364.043885831000011,0.000000000000000, ,156.000000000000000,14.000000000000000,150,EB,{6FCF2977-8700-4085-8AA5-F6B2CB78FD19},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,14288.090000000000146,57.820000000000000,AK,190803031706,190803031706-South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,31113.282034500000009,1,31113.282034500000009,207,58078.949999999997090,F38A,112207,PNF38A, ,6/10/2011 0:00:00,Yes,GPS,Helicopter, ,0.000000000000000, ,None Recorded,34868,2011,6/10/2011 0:00:00,DNR Delta,No,8/10/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,126404.151492000004509,401.042434381000021,5300.125055021107073,274707.849660993611906
550,,,158,158.000000000000000,158,158,376.223387408999997,,,,,,0,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.223387408575263,6823.000223063209887
551,,,212,212.000000000000000,212,212,7550.596887169999718,,,,,,0,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7550.596887172018796,512021.992593665840104
552,,,220,220.000000000000000,220,220,20011.814935300000798,,,,,,0,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011.814935263566440,849408.565573986270465
553,,,221,221.000000000000000,221,221,9056.815074530000857,,,,,,0,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9056.815074533940788,499988.641789837507531
554,,,228,228.000000000000000,228,228,1308.845985469999960,,,,,,0,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.845985468458593,55706.027883691822353
555,,,230,230.000000000000000,230,230,5670.468605789999856,,,,,,0,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670.468605794647374,669541.250818556058221
556,,,232,232.000000000000000,232,232,1877.147734189999937,,,,,,0,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.147734187575224,181737.938423722516745
557,,,242,242.000000000000000,242,242,10055.423687000000427,,,,,,0,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10055.423686974763768,425481.992244303226471
558,,,244,244.000000000000000,244,244,10489.911589699999240,,,,,,0,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10489.911589692246707,3120048.739490879699588
559,,,268,268.000000000000000,268,268,7134.913598449999881,,,,,,0,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7134.913598454530074,1489374.893527321051806
560,,,314,314.000000000000000,314,314,6115.876347909999822,,,,,,0,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6115.876347907073068,650441.184212552383542
561,,,315,315.000000000000000,315,315,3722.091014430000087,,,,,,0,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722.091014426398033,188798.978143942396855
562,1,1026,330,330.000000000000000,330,330,9732.592589910000243,,,,,,2,562,1,872,Side,active, ,M,10279,RA,Active,M,647,94.101577579099995,256.903215406000015, ,52.000000000000000,7.000000000000000,10279,RA,{D1456D6B-F36D-495F-B5AD-354520C2E477},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39673.339999999996508,160.550000000000011,AK,190803031703,Middle South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,75646.058015300004627,1,75646.058015300004627, ,69387.160000000003492,9518, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.,25785,1969,3/12/2008 0:00:00,jhrobak,No,7/6/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,86517.263427300000330,437.080408275000025,9732.592589911444520,599484.838094526436180
563,,,331,331.000000000000000,331,331,9843.133249869999418,,,,,,0,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9843.133249873211753,785087.370100722997449
564,,,333,333.000000000000000,333,333,8941.171599620000052,,,,,,0,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8941.171599620838606,897051.248160544084385
565,,,334,334.000000000000000,334,334,1465.603652560000000,,,,,,0,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.603652562268962,71229.161442763113882
566,,,335,335.000000000000000,335,335,8498.273645330000363,,,,,,0,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8498.273645333574677,169554.233222887560260
567,,,337,337.000000000000000,337,337,5462.794173229999615,,,,,,0,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462.794173228907312,339472.778331039764453
568,1,1024,362,362.000000000000000,362,362,12945.551625500000227,,,,,,1,568,1,870,Side,active, ,Y,10277,RA,Active,Y,0,86517.263692299995455,0.000000000000000, ,0.000000000000000,0.000000000000000, , ,{D1456D6B-F36D-495F-B5AD-354520C2E477},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39673.339999999996508,160.550000000000011,AK,190803031703,Middle South Fork Goodpaster River,S,NM,190803031708,0.000000000000000,0.000000000000000,75646.058015300004627,1,75646.058015300004627, ,69387.160000000003492,9518, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Digitized from 1976 Landsat image P73 R15.,25785,1969,3/12/2008 0:00:00,jhrobak,No,7/6/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,86517.263427300000330,457.818535209999993,12945.551625504380354,1055235.260698831873015
569,,,363,363.000000000000000,363,363,3731.985432150000179,,,,,,0,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.985432152134308,60488.280960222364229
570,,,390,390.000000000000000,390,390,11366.852322200000344,,,,,,0,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11366.852322163696954,1167818.829900778131559
571,,,410,410.000000000000000,410,410,4907.419791919999625,,,,,,0,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4907.419791923267439,68836.584068763462710
572,,,458,458.000000000000000,458,458,5698.979729439999574,,,,,,0,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698.979729438317918,492839.003548111999407
573,,,459,459.000000000000000,459,459,27284.651093699998455,,,,,,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27284.651093662701896,592054.067455250187777
574,,,508,508.000000000000000,508,508,3494.300523190000149,,,,,,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.300523189418072,343030.795230141142383
575,,,509,509.000000000000000,509,509,3764.827466470000218,,,,,,0,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764.827466470580021,109370.887016280277749
576,,,516,516.000000000000000,516,516,4165.561452199999621,,,,,,0,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165.561452203451154,62491.770486733992584
577,,,517,517.000000000000000,517,517,29486.923312999999325,,,,,,0,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29486.923313018742192,555155.035351662896574
578,,,522,522.000000000000000,522,522,13823.728857599999174,,,,,,0,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13823.728857635062013,984153.531589822378010
579,,,523,523.000000000000000,523,523,2800.239898759999960,,,,,,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.239898757774881,93028.724799366784282
580,,,452,452.000000000000000,452,452,4914.943603560000156,,,,,,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914.943603563518082,178788.365274012932787
581,,,453,453.000000000000000,453,453,2147.890395200000057,,,,,,0,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.890395197082853,37089.127882871172915
