OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng_1,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Shape_Area_1,Shape_Length,Shape_Area
1917,1,175,2790,2790.000000000000000,2790,2790,1954.256334270000025,,,,,,1,1917,{990BB748-25BA-48EE-8057-B54BFC1171E7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36931.989999999997963,149.460000000000008,AK,190803050310,Lower North Fork Salcha River,S,NM,190803050407,0.000000000000000,0.000000000000000,77361.403460100002121,1, ,43843.209999999999127,Z61, , , ,11/1/1966 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter is approximate.  Digitized from 1978 Landsat image P75 R14.,26170,1966,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,64176.792368900001748,0.000000000000000,0.000000000000000,77361.403460100002121,149458448.618999987840652,1954.256334268729688,41342.944783511084097
1918,1,175,2807,2807.000000000000000,2807,2807,4183.524677549999979,,,,,,1,1918,{990BB748-25BA-48EE-8057-B54BFC1171E7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36931.989999999997963,149.460000000000008,AK,190803050310,Lower North Fork Salcha River,S,NM,190803050407,0.000000000000000,0.000000000000000,77361.403460100002121,1, ,43843.209999999999127,Z61, , , ,11/1/1966 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter is approximate.  Digitized from 1978 Landsat image P75 R14.,26170,1966,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,64176.792368900001748,0.000000000000000,0.000000000000000,77361.403460100002121,149458448.618999987840652,4183.524677549581611,119219.969412322840071
1919,0,63,2829,2829.000000000000000,2829,2829,5833.578801599999679,,,,,,1,1919,{843FEFF1-B256-4890-887A-18F206570FE2},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15036.549999999999272,60.850000000000001,AK,190803050308,Bonanza Creek,S,NM,190803050310,0.000000000000000,0.000000000000000,36691.146550899997237,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,771.532709336000039,34.990471392300002,36691.146550899997237,60850764.539899997413158,5833.578801597748679,72261.914441007669666
1920,1,145,1576,1576.000000000000000,1576,1576,1691.539068289999932,,,,,,1,1920,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,1691.539068293340961,46533.085565864297678
1921,1,145,1597,1597.000000000000000,1597,1597,7334.756304090000413,,,,,,1,1921,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,7334.756304090620688,108945.695937960816082
1922,1,145,1598,1598.000000000000000,1598,1598,6865.678437319999830,,,,,,1,1922,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,6865.678437319580553,172389.872265924263047
1923,1,145,1615,1615.000000000000000,1615,1615,6755.782854670000233,,,,,,1,1923,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,6755.782854666525054,361158.140074720431585
1924,1,145,1616,1616.000000000000000,1616,1616,23015.204835500000627,,,,,,1,1924,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,23015.204835509874101,1152200.849359765648842
1925,1,145,1620,1620.000000000000000,1620,1620,1388.403755860000047,,,,,,1,1925,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,1388.403755863407468,51007.646489144128282
1926,1,145,1693,1693.000000000000000,1693,1693,5891.007105110000339,,,,,,1,1926,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,5891.007105113885700,78322.991842660747352
1927,1,145,1694,1694.000000000000000,1694,1694,7165.376810499999920,,,,,,1,1927,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,7165.376810503283195,390310.470165716833435
1928,1,145,1703,1703.000000000000000,1703,1703,667.687741268999957,,,,,,1,1928,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,667.687741268788955,19907.279441630686051
1929,1,145,1704,1704.000000000000000,1704,1704,10562.252092000000630,,,,,,1,1929,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,10562.252092029610139,191683.769513823412126
1930,1,145,1708,1708.000000000000000,1708,1708,208.735002755000011,,,,,,1,1930,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,208.735002754967923,712.458496039930537
1931,1,145,1723,1723.000000000000000,1723,1723,2318.602343649999966,,,,,,1,1931,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,2318.602343645140536,79161.112441084696911
1932,1,145,1724,1724.000000000000000,1724,1724,4571.444866240000010,,,,,,1,1932,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,4571.444866236740381,138611.771544615970924
1933,1,145,1733,1733.000000000000000,1733,1733,321.336347123999985,,,,,,1,1933,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,321.336347124341160,2488.498332415013465
1934,1,145,1734,1734.000000000000000,1734,1734,6920.266365819999919,,,,,,1,1934,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,6920.266365816807593,435905.134320773533545
1935,1,145,1742,1742.000000000000000,1742,1742,9360.046696470000825,,,,,,1,1935,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,9360.046696474128112,444606.335426723584533
1936,1,145,1753,1753.000000000000000,1753,1753,1549.135931199999959,,,,,,1,1936,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,1549.135931203561313,52377.043187035604205
1937,1,145,1754,1754.000000000000000,1754,1754,7201.133942090000346,,,,,,1,1937,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,7201.133942089899392,141833.255476989143062
1938,1,145,1783,1783.000000000000000,1783,1783,7041.828613059999952,,,,,,1,1938,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,7041.828613056061840,124487.679940513422480
1939,1,145,1794,1794.000000000000000,1794,1794,6571.839229170000181,,,,,,1,1939,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,6571.839229173666354,246267.126655338914134
1940,1,145,1858,1858.000000000000000,1858,1858,687.479908193000028,,,,,,1,1940,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,687.479908193323013,4782.629899300888610
1941,1,145,1863,1863.000000000000000,1863,1863,6085.461759519999760,,,,,,1,1941,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,6085.461759517543214,355664.500243056041654
1942,1,145,1864,1864.000000000000000,1864,1864,4955.701917620000131,,,,,,1,1942,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,4955.701917620456697,78758.784438597635017
1943,2,141,1880,1880.000000000000000,1880,1880,5032.968107439999585,,,,,,2,1943,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,93580.263501399997040,157938594.782999992370605,5032.968107437176513,260164.764139533159323
1944,1,145,1893,1893.000000000000000,1893,1893,7826.484886289999849,,,,,,1,1944,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,1098.582155170000078,26.868339270900002,76435.943086800005403,168833336.194999992847443,7826.484886285561515,317624.357962838665117
1945,2,141,1894,1894.000000000000000,1894,1894,9568.379526079999778,,,,,,2,1945,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,93580.263501399997040,157938594.782999992370605,9568.379526078895651,143499.015857497317484
1946,2,141,1915,1915.000000000000000,1915,1915,6918.746424470000420,,,,,,1,1946,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,93580.263501399997040,157938594.782999992370605,6918.746424468655277,92342.151957653841237
1947,2,141,1916,1916.000000000000000,1916,1916,7825.967045209999924,,,,,,1,1947,{D17FD3C3-C9E1-46F5-A2F0-8B56BB3F8573},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,39027.470000000001164,157.939999999999998,AK,190803050505,South Fork Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,93580.263622900005430,1,204,8343.889999999999418,K1SW,711204,PNK1SW,3600,6/13/2017 0:00:00,Yes,GPS-Flight, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39713,2017,6/14/2017 0:00:00,jljenkins, ,9/25/2017 0:00:00,,1C166729-9871-415C-AB4E-D72CA0EAB2B1,N,2010 - 2019,2017.000000000000000,2010.000000000000000,40881.180475799999840,0.000000000000000,0.000000000000000,93580.263501399997040,157938594.782999992370605,7825.967045210005381,205290.808361386763863
1948,1,21,1964,1964.000000000000000,1964,1964,5939.765204029999950,,,,,,2,1948,{76AF2904-9125-4ED1-B71D-45D042280F7C},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,8870.409999999999854,35.899999999999999,AK,190803050504,190803050504,S,NM,190803050505,0.000000000000000,0.000000000000000,27010.065017600001738,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,779.230740825999987,42.619111785299999,27010.065017600001738,35897264.960199996829033,5939.765204028970402,392317.837959521915764
1949,2,144,1983,1983.000000000000000,1983,1983,2930.505368090000047,,,,,,1,1949,{518E6130-F8EE-4BDA-A682-EB9E15318CCB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29289.830000000001746,118.530000000000001,AK,190803050407,The Splits-Salcha River,S,NM,190803050601,0.000000000000000,0.000000000000000,52895.924332599999616,1,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,0.000000000000000,0.000000000000000,52895.924332599999616,118531749.846000000834465,2930.505368090201046,44800.531827301972953
