OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
24,124,0.070931614506120,0.000000000000000,0.042108075757955,59.364399428717263,20110526.000000000000000,0.029700000000000,0.012600000000000,0.001800000000000,0.000000000000000,0.044100000000000,77.375000000000000,163.775000000000006
25,129,0.388887954491654,0.000000000000000,0.388887917128628,100.000000095373053,20110526.000000000000000,0.137700000000000,0.071100000000000,0.126900000000000,0.071100000000000,0.406800000000000,401.961070559610732,627.630170316301701
26,130,0.375115915718854,0.000000000000000,0.375115935892239,100.000000660165597,20110526.000000000000000,0.184500000000000,0.097200000000000,0.075600000000000,0.026100000000000,0.383400000000000,296.764999999999986,476.327499999999986
27,133,0.176482195116475,0.000000000000000,0.176482186005325,100.000001969983373,20110526.000000000000000,0.090900000000000,0.059400000000000,0.019800000000000,0.005400000000000,0.175500000000000,94.682795698924707,189.284946236559136
28,134,0.229310343162961,0.000000000000000,0.229310377135655,99.999997406551984,20110526.000000000000000,0.154800000000000,0.063000000000000,0.006300000000000,0.000000000000000,0.224100000000000,107.822784810126578,217.341772151898766
29,137,0.135180639971163,0.000000000000000,0.039691322206165,29.361691207387825,20110526.000000000000000,0.018900000000000,0.017100000000000,0.003600000000000,0.000000000000000,0.039600000000000,99.000000000000000,162.000000000000000
30,138,0.076664389129675,0.000000000000000,0.031296248092999,40.822406785944082,20110526.000000000000000,0.018000000000000,0.011700000000000,0.005400000000000,0.000000000000000,0.035100000000000,204.441176470588260,350.382352941176464
31,143,0.054475436344181,0.000000000000000,0.054475433688082,100.000001841589850,20150617.000000000000000,0.002700000000000,0.031500000000000,0.012600000000000,0.000900000000000,0.047700000000000,170.046153846153857,163.769230769230745
32,144,0.035999376816264,0.000000000000000,0.035999385467088,100.000000294030514,20150617.000000000000000,0.000000000000000,0.010800000000000,0.012600000000000,0.009900000000000,0.033300000000000,542.465116279069775,632.279069767441911
33,145,0.102170188215780,0.000000000000000,0.089711147731701,87.805603642685810,20110526.000000000000000,0.045900000000000,0.026100000000000,0.012600000000000,0.009000000000000,0.093600000000000,415.950980392156907,628.715686274509835
34,146,0.105102506082718,0.000000000000000,0.086834301930809,82.618730323002112,20110526.000000000000000,0.054900000000000,0.027900000000000,0.002700000000000,0.000900000000000,0.086400000000000,66.142857142857139,128.408163265306143
35,147,0.264722258361399,0.000000000000000,0.090870812743528,34.326833690293512,20150617.000000000000000,0.031500000000000,0.048600000000000,0.036900000000000,0.008100000000000,0.125100000000000,227.275000000000006,295.574999999999989
36,148,0.045554564567476,0.000000000000000,0.039395196954454,86.479121126568756,20110526.000000000000000,0.008100000000000,0.006300000000000,0.009900000000000,0.009000000000000,0.033300000000000,510.676470588235247,746.264705882353041
37,149,0.039104054454860,0.000000000000000,0.039104205607475,100.000012783834649,20150617.000000000000000,0.007200000000000,0.025200000000000,0.004500000000000,0.000000000000000,0.036900000000000,84.500000000000000,50.000000000000000
38,150,0.039307682395260,0.000000000000000,0.039307686892497,99.999996955762228,20150617.000000000000000,0.005400000000000,0.029700000000000,0.007200000000000,0.000000000000000,0.042300000000000,548.441860465116292,636.046511627907080
39,151,0.039636239383115,0.000000000000000,0.039636264771026,99.999996115005487,20110526.000000000000000,0.012600000000000,0.014400000000000,0.007200000000000,0.001800000000000,0.036000000000000,284.386363636363626,457.886363636363626
40,152,0.014966732158159,0.000000000000000,0.014966724569253,100.000011728808801,20110526.000000000000000,0.009900000000000,0.006300000000000,0.000000000000000,0.000000000000000,0.016200000000000,18.833333333333329,89.000000000000000
41,156,1.032098899043103,0.000000000000000,0.051477104517452,4.987613293801425,20030614.000000000000000,0.018000000000000,0.010800000000000,0.010800000000000,0.000000000000000,0.039600000000000,318.325581395348820,326.279069767441854
42,157,0.274707849660994,0.000000000000000,0.274707863230522,99.999999597491154,20110526.000000000000000,0.102600000000000,0.128700000000000,0.042300000000000,0.005400000000000,0.279000000000000,179.319999999999993,310.620000000000005
43,158,0.006823000223063,0.000000000000000,0.006823001640934,99.999947564973283,20110526.000000000000000,0.001800000000000,0.002700000000000,0.002700000000000,0.000000000000000,0.007200000000000,169.750000000000000,308.000000000000000
44,159,0.418539545225261,0.000000000000000,0.158997052400329,37.988537522163213,20110526.000000000000000,0.092700000000000,0.049500000000000,0.032400000000000,0.000900000000000,0.175500000000000,226.005847953216403,350.754385964912274
45,160,0.217195037157204,0.000000000000000,0.028420463315005,13.085225844647946,20110526.000000000000000,0.022500000000000,0.019800000000000,0.006300000000000,0.000000000000000,0.048600000000000,176.000000000000000,272.250000000000000
46,161,0.341254868980355,0.000000000000000,0.250020617459477,73.265069297845443,20110526.000000000000000,0.144900000000000,0.058500000000000,0.028800000000000,0.003600000000000,0.235800000000000,96.360515021459221,197.768240343347600
47,162,0.195173274230372,0.000000000000000,0.005789782180896,2.966483006748903,20110526.000000000000000,0.007200000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.008100000000000,12.909090909090908,66.000000000000000
48,179,0.212557309039761,0.000000000000000,0.040259680348919,18.940624424710126,20110526.000000000000000,0.024300000000000,0.019800000000000,0.007200000000000,0.006300000000000,0.057600000000000,420.360000000000014,621.860000000000014
