OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
1200,4954,9.311776607039725,0.000000000000000,9.311772647754260,100.000000191375221,20040613.000000000000000,0.767700000000000,1.946700000000000,1.998000000000000,4.202100000000000,8.914500199999999,454.659217312164913,825.909798766305812
1201,4955,2.824322279643796,0.000000000000000,2.498287415097670,88.456987291548103,20040613.000000000000000,0.145800000000000,0.209700000000000,0.441900000000000,1.009800000000000,1.807200000000000,515.929345023207816,945.456420835481822
1202,4956,8.257332080944622,0.000000000000000,5.202811529391711,63.008393802130001,20040613.000000000000000,0.355500000000000,0.609300000000000,1.865700000000000,1.541700000000000,4.372200000000000,427.248317914213658,826.633936080740000
1203,4957,2.802425124105789,0.000000000000000,0.309252170899804,11.035162453821897,20040607.000000000000000,0.181800000000000,0.117900000000000,0.017100000000000,0.000000000000000,0.316800000000000,159.283987915407863,185.776435045317186
1204,4958,8.893826562538752,0.000000000000000,0.108812350942049,1.223461551463060,20040607.000000000000000,0.051300000000000,0.033300000000000,0.029700000000000,0.000000000000000,0.114300000000000,206.898437500000000,264.984375000000000
1205,4961,3.826206016563912,0.000000000000000,1.037478061026180,27.115057183750249,20040607.000000000000000,0.154800000000000,0.431100000000000,0.363600000000000,0.000000000000000,0.949500000000000,325.523622047244089,537.060039370078698
1206,4971,6.576721039050767,0.000000000000000,1.901586478992500,28.913897664006189,20040613.000000000000000,0.589500000000000,0.798300000000000,1.330200000000000,0.328500000000000,3.046500000000000,366.908200734394086,652.366585067319306
1207,4972,0.740039721379656,0.000000000000000,0.011093692551768,1.499060551699866,20040613.000000000000000,0.002700000000000,0.005400000000000,0.004500000000000,0.000000000000000,0.012600000000000,377.153846153846075,688.769230769230830
1208,4975,1.861388432668856,0.000000000000000,1.861401291542600,100.000001308491477,20040607.000000000000000,0.369000000000000,0.375300000000000,0.638100000000000,0.287100000000000,1.669500000000000,358.988685344827672,444.250538793103431
1209,4976,1.990738815878083,0.000000000000000,1.824633170841670,91.656120243871570,20040607.000000000000000,0.257400000000000,0.275400000000000,1.041300000000000,0.064800000000000,1.638900000000000,376.595600676818833,456.219966159052376
1210,4979,2.547811100317807,0.000000000000000,2.547824222081760,99.999999225653312,20040613.000000000000000,0.015300000000000,0.040500000000000,0.106200000000000,0.064800000000000,0.226800000000000,406.289256198347118,691.809917355371908
1211,4980,6.016521344112644,0.000000000000000,6.016521659219729,100.000000393185104,20040613.000000000000000,0.316800000000000,0.642600000000000,1.629900000000000,2.597400000000000,5.186699900000001,484.688746315241758,862.734177215189789
1212,4987,21.475382661249522,0.000000000000000,19.716730830238696,91.810863190250188,20040613.000000000000000,1.160100000000000,2.367000000000000,3.456900000000000,1.899000000000000,8.883000400000000,327.683333333333337,665.316049382715960
1213,4988,5.145098091177227,0.000000000000000,5.145094229868509,99.999999678836360,20040613.000000000000000,0.000000000000000,0.018000000000000,0.289800000000000,0.240300000000000,0.548100000000000,520.400329489291607,970.836902800659004
1214,4989,5.732034168129425,0.000000000000000,5.243171692940860,91.471412742198041,20040613.000000000000000,0.234000000000000,0.582300000000000,1.653300000000000,1.781100000000000,4.250700000000000,467.028675369141865,882.008773806976137
1215,4990,3.407154739813732,0.000000000000000,3.407171825483760,100.000000356893594,20040613.000000000000000,0.270000000000000,0.555300000000000,0.923400000000000,1.076400000000000,2.825099900000000,413.289448209099646,809.909325588899492
1216,4991,10.580506233086863,0.000000000000000,10.580501518397600,100.000000060622611,20040613.000000000000000,0.263700000000000,1.225800000000000,2.487600000000000,6.553800000000000,10.530900000000001,554.265686442126821,968.407505556505271
1217,4992,4.219147743475325,0.000000000000000,4.219148121609860,100.000000342330949,20040613.000000000000000,0.054000000000000,0.295200000000000,1.002600000000000,2.862000000000000,4.213800000000000,605.004052901023897,1020.574658703071918
1218,4993,0.468960895478698,0.000000000000000,0.468965667713805,100.000002731567463,20040613.000000000000000,0.070200000000000,0.112500000000000,0.115200000000000,0.027900000000000,0.325800000000000,244.482384823848264,480.205962059620617
1219,4994,3.718085069812285,0.000000000000000,3.718083044339831,100.000000187659154,20040613.000000000000000,0.013500000000000,0.086400000000000,0.286200000000000,0.368100000000000,0.754200000000000,504.962515114872986,840.465538089479992
1220,4997,0.992932969747226,0.000000000000000,0.460736063250011,46.402169398176859,20040613.000000000000000,0.024300000000000,0.048600000000000,0.198900000000000,0.047700000000000,0.319500000000000,451.468842729970333,805.362017804154220
1221,4998,2.556502263343172,0.000000000000000,2.432183208260630,95.137149783443945,20040613.000000000000000,0.072000000000000,0.196200000000000,0.883800000000000,0.757800000000000,1.909800100000000,496.367799811142561,885.726628895184149
1222,4999,3.763953078708910,0.000000000000000,3.763935399415810,100.000000023770426,20040613.000000000000000,0.693900000000000,1.313100000000000,0.990900000000000,0.551700000000000,3.549599900000000,271.370164348925414,540.357522123893773
1223,5000,5.714849127452877,0.000000000000000,5.714850127226731,100.000000024315412,20040613.000000000000000,0.459900000000000,1.244700000000000,1.633500000000000,2.293200000000000,5.631300000000000,441.534174385180506,759.232194187160644
1224,5001,0.844365159125936,0.000000000000000,0.844332045500472,99.999998280942052,20040613.000000000000000,0.107100000000000,0.154800000000000,0.285300000000000,0.071100000000000,0.618300000000000,332.042772861356866,629.933628318584169
1225,5002,2.760119750025721,0.000000000000000,2.760120261583820,100.000000196158283,20040613.000000000000000,0.197100000000000,0.461700000000000,1.169100000000000,0.434700000000000,2.262599900000000,386.091787439613654,723.185185185185219
1226,5003,2.464237977491691,0.000000000000000,0.127207693379624,5.162154240486396,20040607.000000000000000,0.060300000000000,0.057600000000000,0.000900000000000,0.000000000000000,0.118800000000000,163.625000000000000,252.210937500000000
1227,5007,3.911631713839013,0.000000000000000,3.911632205574830,100.000000292903408,20040607.000000000000000,0.339300000000000,0.925200000000000,1.942200000000000,0.306900000000000,3.513600100000001,394.438980432543701,492.490988671472792
1228,5008,4.957401230189846,0.000000000000000,4.623916232305610,93.273025490087946,20040607.000000000000000,0.321300000000000,0.531000000000000,2.470500000000000,0.819000000000000,4.141799900000000,458.101978021977970,576.705494505494585
1229,5009,5.297762168171700,0.000000000000000,5.297794699170661,100.000000704091804,20040613.000000000000000,0.451800000000000,0.981900000000000,2.030400000000000,0.657000000000000,4.121099900000000,352.719461011707608,678.132096311022906
1230,5010,8.162915464154580,0.000000000000000,8.162915814552759,100.000000052665811,20040613.000000000000000,0.587700000000000,0.867600000000000,3.234600000000000,1.850400000000000,6.540299900000000,434.651372331577534,791.061131133906201
1231,5011,2.223479240935621,0.000000000000000,2.223473426947150,100.000000000615984,20040613.000000000000000,0.179100000000000,0.305100000000000,0.896400000000000,0.383400000000000,1.764000100000000,376.390816326530512,730.186734693877611
1232,5012,1.658096103305267,0.000000000000000,1.658111425745630,99.999999282173093,20040613.000000000000000,0.107100000000000,0.198000000000000,0.706500000000000,0.334800000000000,1.346400000000000,413.134228187919462,788.671140939597308
1233,5013,2.974581803393045,0.000000000000000,2.974581363611550,100.000000803912769,20040613.000000000000000,0.207000000000000,0.483300000000000,1.056600000000000,0.536400000000000,2.283299900000000,388.887917329093796,730.027821939586488
1234,5014,0.328175374080906,0.000000000000000,0.328174734012140,99.999995856774632,20040613.000000000000000,0.010800000000000,0.028800000000000,0.148500000000000,0.127800000000000,0.315900000000000,482.502941176470586,879.061764705882410
