"","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","Burned_numerical","Time_Since_Burn_min","Z_mean","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN"
"212",3729,2,2,1636.398,2,2,2,0,NA,274.289,5.32043593215967,9.43290127039402,2.78500032243503,4.59308699297092,0.118269168762494,4.03043786676985,8.43367511446444,12.3341071774038,9.01637969949055,8.14457986715677,12.3927903527439,8.37234797188366,6.84200683562262,3.58702521441929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729,1713,568598.75,615521.375,46923,593432.671482779,3725.24613185784,1016550166.25,3.86518171161,6.9572098476,28.7403282532,13.3130128957,8.46893317702,3.72508792497,0.860312459922,0.930951510896,0.938307968548,1.38339324084,1.10575356848,1.25126675269,1.01947635626,0.923286403083,0.97145942707,1.07371094673,1.20315175065,1.20330531699,1.14261223347,0.930655684212,0.874220732729,0.968968385354,0.996995620801,1.14653632495,0.97527066971,0.9470855069,1.03484425744,1.07997841486,1.08522185274,1.18797381399,1.14395031692,1.14904185495,1.18184255546,1.33740632513,1.39164891205,1.39141013197,1.30780397004,1.37806538871,1.43460528532,1.15543560863,1.30342403553,1.28622738692,1.29143959916,1.40113674619,1.46003405412,1.45735869883,1.58302394566,1.56155618413,1.04141009991,1.15997271417,1.36443132853,1.34965034901,1.31677660268,1.28951504883,1.37789706336,1.35903218101,1.13136333952,1.22571514142,1.2519607157,0.97874384852,1.23838226334,1.38904373785,1.45299725305,1.47777300324,1.46249590743,0.858507875523,1.10915607182,1.27048283693,1.24955823194,1.18335504484,1.44078662908,0.857116392609,3889,2299.005,364.588,181.626,0.003,0.457,2.464,6.082,0.178,0.038,0,5,245.208,1.076,332.544,201.763,2.7,1,5060204,54.703,33.208,0.498,0.539,61.054,1,1,0.26,0.018,0.919,274.455,1688337.95971821,1.68833795971822,1549517.09770396,1.54951709770396,4.48007033998
"213",3744,4,4,5133.614,4,4,4,1,-4,282.823,6.19193083573487,10.0982708933718,2.03804034582132,3.65590778097983,0.124495677233429,3.41527377521614,8.07118155619597,13.0121037463977,9.06628242074928,7.41671469740634,20.4083573487032,2.61873198847262,7.06253602305476,3.21181556195965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3744,443,567622.0625,684553.0625,116931,601158.713882618,16832.990221121,266313310.25,2.0421286031,7.47893569845,26.1662971175,19.3481152993,4.29490022173,2.80487804878,0.887953003369,0.954491937853,0.957432113394,1.39549272641,1.15000456303,1.29886167801,1.05563963048,0.958745223856,0.990104502143,1.09104128833,1.23424863984,1.22801009315,1.18949014552,1.03072590344,0.905664279843,1.00972056974,1.03315075577,1.17656892081,0.990064770381,0.957807146055,1.03542717722,1.08765234138,1.11993518285,1.20623258369,1.15692136125,1.15708723679,1.18683266104,1.34770439419,1.41286163541,1.38769534247,1.1848075788,1.38525063609,1.46633035593,1.16646317374,1.31547954062,1.30595492391,1.31293016589,1.43932488198,1.47825668735,1.47476970031,1.60442515913,1.57206523914,1.08255464129,1.17647516522,1.40074978885,1.32951419746,1.35238018294,1.33727552676,1.40824146227,1.39642345523,1.15534828779,1.26259673287,1.2855885459,1.04471100883,1.28839313855,1.42296295049,1.49011498833,1.51269345097,1.50843618574,0.87985500701,1.10566498345,1.29589069959,1.27829139316,1.1827085436,1.46576321015,0.849308459795,3904,2308.234,37.81,181.965,0.014,0.425,0.2,1.741,0.087,0.038,0,3,164.847,1.029,95.185,49.528,2.7,1,5060305,54.788,28.476,0.729,0.111,159.923,1,1,0.298,0.107,0.393,288.817,2443795.00667919,2.44379500667919,347040.829234202,0.347040829234202,6.55432372506
"214",3745,4,4,3368.426,4,4,4,0,NA,266.428,6.89039069882092,7.14683045067992,5.26617641017214,8.12723388521425,0.221026252002794,2.8687399860318,7.74158826671049,14.4822316256522,5.30278131547595,6.14568012817879,15.321186475494,6.17879298303274,5.32718458567849,3.46021116634485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3745,3227,563703.375,715090.5,151387,595268.399693988,13234.6406630074,1920931125.8125,2.42972385976,10.5758609991,24.8302823456,15.1414830903,5.70741545144,3.92956872479,0.835259330249,0.863790066,0.841946986303,1.19482834712,1.03909051686,1.17437687398,0.876002122628,0.834487094845,0.878408612249,0.960522608463,1.05766447732,1.08355197286,1.0043421614,0.77711460833,0.737773420115,0.794679697899,0.832105361346,0.99500278613,0.885674222834,0.865304382075,0.895212983957,0.942052239463,0.956563229478,1.03563415174,1.00812339258,1.00562977194,1.02582361137,1.09257163893,1.14396223596,1.1402140585,1.0206389722,1.16752754189,1.21058193639,1.0268508855,1.13568510385,1.11935919159,1.1427586014,1.22562649735,1.27183644147,1.27180380574,1.36723694029,1.04811467317,0.911586605906,1.01125517547,1.18024048379,1.15789545957,1.12632511944,1.16487231718,1.24257698946,1.20291156048,1.02977332397,1.09396603033,1.14366869165,0.952332569674,1.15528036975,1.2688126347,1.27399855601,1.33392610934,1.33166925685,0.740053438476,0.909742231648,1.02669962885,1.00594667106,0.996623658388,1.26261378308,0.792824001139,3905,4384.752,1342.272,177.426,0.002,0.469,10.215,12.34,0.266,0.038,0,6,261.221,1.044,562.272,520.7,2.7,1,5060305,45.563,42.189,0.579,1.899,61.411,1,1,0.289,0.033,0.918,267.891,4597141.24893354,4.59714124893353,2433459.5732236,2.4334595732236,5.50356810425
"215",3752,1,1,1397.369,1,1,1,0,NA,589.333,5.2943143812709,3.80562659846547,0.107416879795396,0.543379893763525,2.94609482589022,2.45327562463112,0.79559315364942,9.89691127287035,4.94078300216408,3.98032657879205,14.2667715915798,1.24375368876648,3.96104662600826,1.76332874286839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3752,790,456562.0625,665108.3125,208546,607108.976542722,20132.8395115568,479616091.46875,1.58642765685,1.47887323944,21.695262484,12.3700384123,3.9833546735,3.01536491677,0.523937976543,0.525855007576,0.576172675317,0.746377351805,0.746378529037,0.629400837651,0.556845557143,0.496647966236,0.530618492364,0.631779970266,0.631779970266,0.618200606452,0.574345713055,0.574265349361,0.47147928708,0.494232875421,0.533061561544,0.636428017292,0.636428017292,0.554245677544,0.609924104495,0.679885349746,0.67989434102,0.720011070116,0.636383078241,0.762164609521,0.80411132033,0.863102288621,0.856539733379,0.853765762171,0.853765762171,0.827531639721,0.80934100452,0.763411281487,0.768584360743,0.652011705005,0.653527389796,0.646921477596,0.805643793576,0.833219487799,0.910383938647,0.910529189533,0.89844147062,0.664583893673,0.734482027115,0.795268149105,0.786806508701,0.829936593543,0.842604758504,0.842483571589,0.749941808215,0.6133380992,0.605640574773,0.604132896698,0.605605617025,0.794315293493,0.793922790837,0.824472641208,0.82464993293,0.824336075981,0.67581145665,0.67581145665,0.684804078371,0.609563603493,0.865531809007,0.866204041313,3912,3728.685,278.714,195.708,0.004,0.489,2.031,5.524,0.168,0.034,0,4,164.784,1.195,39.665,65.239,0,1,5050203,7.177,11.821,0.592,0.55,34.642,1,1,0.243,0.267,0.895,587.42,5277440.36284728,5.27744036284728,509041.938475889,0.509041938475889,5.10499359795
"216",3765,6,6,3178.886,6,6,6,1,-4,285.724,9.52298410266233,5.61908638191917,7.66246887569431,10.8704271212411,0.355104386132925,1.43861329247271,2.44421566749665,19.470120666539,3.65351465236545,2.6555257613484,18.9563302049416,1.92975483623827,3.65140777628807,2.00028730128328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3765,2439,560546.5625,706705.4375,146159,595990.896832718,13440.5434043647,1453621797.375,1.56464811784,19.1771685761,28.5339607201,14.5147299509,3.63461538462,3.32937806874,0.82070937633,0.906932946714,0.939355876546,1.32154077075,1.03787252016,1.17426140745,0.944424770321,0.856084617428,0.940669193173,1.05141302925,1.11290970209,1.09568086795,1.06008818159,0.891709431486,0.784414401742,0.877667202062,0.919164299891,1.08627493103,0.890685273559,0.892992742931,1.00104653476,1.05460776146,0.976265835707,1.13441959938,1.1053612376,1.14305167402,1.16836463202,1.29599195595,1.31720370379,1.31871765469,1.2694781951,1.33797622646,1.34641365693,1.08863145158,1.2278410266,1.21785614839,1.19447849701,1.30981850454,1.38359647279,1.36866819016,1.50344823391,1.46673968907,0.972843065152,1.12080086598,1.23955739811,1.26622344523,1.22713764991,1.22281118339,1.33277120338,1.2647257061,1.03681368238,1.11750349242,1.16610035892,0.918473835209,1.18789477731,1.33279700061,1.36331910209,1.39582054719,1.37055042997,0.863861262457,1.08440751672,1.23568209881,1.15779334843,1.11870327916,1.36954867277,0.866021539248,3925,4304.163,925.864,184.73,0.002,0.477,7.04,10.254,0.239,0.038,0,5,231.424,1.046,428.457,443.605,2.7,1,5060305,41.787,43.252,0.537,1.317,54.783,1,1,0.303,0.117,0.919,283.983,3517302.58606465,3.51730258606465,2088126.96010348,2.08812696010348,2.52495908347
"217",3782,1,1,1558.013,1,1,1,0,NA,205.562,12.9316838186994,5.88909568644624,6.30851762645062,9.44405517845413,0.029231442960368,1.13564703306328,0.608495730238669,13.7549813882198,8.88668710313116,9.74403328224217,22.1582001313773,0.303919421940004,6.92577184147143,1.31924677030874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782,59,547542.875,653408.0625,105865,610698.047669491,23734.3857827703,36031184.8125,1.59677419355,13.6129032258,42.7419354839,15.4838709677,1.91935483871,5.62903225806,0.777298799741,0.928392334263,1.01018347137,1.15223783637,1.04635553222,1.02716209421,1.00308567935,0.834134713422,0.956971197683,1.04421579822,1.1007901111,1.00470710855,1.01056153363,0.862566976473,0.794940096034,0.849466582258,0.89733303871,1.05797749771,0.812092235798,0.938945101942,1.02555226753,1.02627932192,0.972045898777,1.15576713618,1.15576713618,1.09346278237,1.17270497828,1.22447149096,1.22480301596,1.24813679591,1.2481429471,1.21345165289,1.22038208781,1.08422499119,1.18390866301,1.17940796958,1.17908449521,1.16302885045,1.28324668238,1.29066267385,1.38480611247,0.873213751295,1.01673172021,1.14635987098,1.13871278931,1.27112746469,1.07646054337,1.18675786138,1.29604120507,1.13392471264,0.980471735947,1.04568718367,1.16756322046,1.16756322046,1.0964623048,1.3240157075,1.20461858262,1.31763158339,1.2001099228,0.974710837474,1.15085497219,1.18541886275,1.17103073431,1.18529705087,1.29996951284,0.957446369193,3942,2503,613.632,103.097,0,0.459,4.313,8.035,0.208,0.131,0,5,198.454,1.034,421.291,-9999,6.27,1,5060802,52.435,108.898,0.114,0.191,1.276,1,1,0.241,0.139,0.892,203.164,2197713.08311863,2.19771308311863,913929.320157738,0.913929320157738,0
"218",3793,2,2,640.693,2,2,2,0,NA,354.531,11.6004728132388,4.82813238770686,4.36004728132388,8.21205673758865,0.114893617021277,0.414184397163121,0.012056737588652,17.1420803782506,10.2983451536643,6.62340425531915,22.1940898345154,0.015839243498818,4.36264775413712,1.28132387706856,0.643107928571609,0,0.033178667515838,5.1591132281645,20150621,0,0.0171,0.0333,0,0.0504,401.5,444.277777777778,3793,719,485396.84375,657943.8125,172547,596869.604920028,19421.3245604923,429149245.9375,0.735664335664,12.3454545455,31.4181818182,21.6055944056,1.65314685315,3.53006993007,0.602282282109,0.693221486868,0.781620252111,0.995251783296,0.87397078989,0.771186050348,0.714741655045,0.642757526151,0.706448600486,0.839197126913,0.831328587938,0.813604490535,0.819028086803,0.659394854405,0.659394854405,0.655779463329,0.655848185392,0.83260524414,0.646524989696,0.698127560733,0.799810743494,0.886087347533,0.886892641874,0.9335284302,0.950205112688,1.01945772875,1.08179844239,1.17752021433,1.1776099182,1.13370524202,1.20189832538,1.13469669207,1.11159975759,1.06611390222,0.976167845199,0.96024708497,0.960558892688,0.942919278022,1.11359952695,1.13853809441,1.26373930793,1.17828346444,0.874097258535,0.953594231252,0.962250948922,1.02885278529,0.96266375669,1.02114599409,1.13869996001,0.978366207409,0.790003316806,0.805016122951,0.867721875533,0.867721875533,0.806070240198,1.08280716156,0.999943429727,1.10193764279,0.890134697995,0.890134697995,0.854633438847,0.933651927144,0.929099884478,0.897426691968,1.10108303504,0.793480151908,3953,2471.431,51.137,113.327,0.011,0.537,0.378,2.393,0.105,0.131,0,4,234.998,1.083,272.275,150.465,6.27,1,5060801,113.576,62.835,0.632,0.159,187.107,1,1,0.343,0.079,0.48,345.58,1876587.7995483,1.8765877995483,423192.285295103,0.423192285295103,1.20979020979
"219",3806,3,3,3998.898,3,3,3,1,-4,295.558,10.2800664451827,2.63887043189369,6.04451827242525,7.37774086378738,0.43953488372093,1.32857142857143,0.461461794019934,23.0308970099668,4.23920265780731,2.64717607973422,15.1388704318937,0.0421926910299,2.97740863787375,2.6421926910299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3806,320,575315.5625,688936.5,113621,598019.36640625,17060.7759486911,191366197.25,0.6875,12.8125,32.70625,17.61875,1.471875,3.1125,0.779135283608,0.880059311973,0.9197774562,1.33755207664,1.05489855839,1.20712810879,0.974553520754,0.862266782305,0.920639719882,1.06637526737,1.1679615433,1.16438488693,1.10133511575,0.890614637846,0.812437622374,0.907346107735,0.942613030164,1.09160922542,0.954948305061,0.915073779009,1.02963824956,1.08220694535,1.02392252188,1.17631229541,1.13466019419,1.14390450508,1.22866406873,1.27197523721,1.3846017581,1.40972682815,1.40156895414,1.39442644144,1.41296426458,1.12838654689,1.26397475036,1.25940574002,1.25481633647,1.39956246816,1.4618090962,1.45655691338,1.57897434344,1.54960529238,1.04421395834,1.17230755987,1.30059273669,1.30214669747,1.28843857858,1.27312724462,1.36581423111,1.32451624602,1.09348594684,1.16413315443,1.17835563206,0.94293793479,1.20724412189,1.33287851523,1.43611962609,1.43212455526,1.42572334083,0.83679254947,1.10814466099,1.22240208192,1.21594917398,1.1289968571,1.39974790991,0.935262228408,3970,1235.036,907.382,190.254,0.002,0.479,6.918,10.165,0.238,0.038,0,5,223.827,1.05,384.262,325.421,2.7,1,5060304,37.793,32.009,0.462,1.119,64.776,1,1,0.305,0.102,0.913,293.867,346764.145272783,0.346764145272783,301975.187058619,0.301975187058619,0.684375
"220",3815,1,1,4388.581,1,1,1,0,NA,286.13,3.85639073897875,13.2482080558199,1.43235014272122,1.8627339042182,0.198033618775769,7.33181097367586,13.7760228353949,7.92242308912147,13.2350777037742,12.9959403742467,12.5420234697114,11.2226450999049,9.98471297177292,4.89869965112591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3815,1617,505838.375,611415.125,105577,590644.502628324,9380.38096855253,955072160.75,7.29704797048,2.70479704797,26.0578105781,11.8044280443,11.3628536285,2.26568265683,0.757729627253,0.828139909336,0.835253387829,1.19603728766,0.980256683569,1.10578683871,0.867313923564,0.791399453733,0.857827531223,0.970550179151,1.03139453364,1.03037758577,0.977724730603,0.79898741761,0.710230796883,0.783788082571,0.814544328447,0.982150449586,0.847940859016,0.827751289436,0.901983646142,0.960927101934,0.894919628941,1.02780945301,0.993675106884,1.02329133197,1.06848657019,1.12878817901,1.17822471737,1.18788689873,1.14274677946,1.20374161503,1.21868246233,0.992503324239,1.11414863476,1.10429626169,1.11305865269,1.20323200553,1.26709721755,1.25114551291,1.37522864527,1.24729005634,0.922328528319,1.03694601329,1.14518071169,1.15271294859,1.10821578828,1.13382612165,1.22633868098,1.17451817488,0.976197595696,1.03421434154,1.07573202991,0.864726167729,1.09330684215,1.21167108684,1.25512543026,1.2963713866,1.28232925374,0.863280063414,0.954054861356,1.0758268173,1.02804316916,0.995114633921,1.25825563578,0.824034517811,3979,5134.934,9.551,188.799,0.015,0.406,0.043,0.813,0.057,0.039,0,3,303.274,1.013,133.634,70.375,2.7,1,5060305,161.31,84.833,0.522,0.024,82.612,1,1,0.28,0.13,0.224,316.494,9368886.31756021,9.36888631756021,1577977.70295687,1.57797770295687,5.54612546125
"221",3818,2,2,897.658,2,2,2,0,NA,234.194,6.92669172932331,4.42011278195489,3.15507518796993,6.57894736842105,3.34022556390978,0.910244360902256,1.73684210526316,2.23543233082707,3.45441729323308,6.27114661654135,20.7579887218045,0.048872180451128,4.59586466165414,2.16588345864662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3818,104,547993.875,649689.75,101696,594693.600360577,23169.6957792178,61848134.4375,0.566666666667,6.075,0.8,13.65,0.275,6.275,0.765257243467,0.894728257797,0.951142572459,1.10667597809,1.0078393558,0.977559182527,0.978368092347,0.781833635901,0.904012841057,0.986367665987,1.07854542472,0.971586860234,0.94365844546,0.802491429117,0.731664617151,0.786371816167,0.813660064287,0.987620927283,0.735706713523,0.864816299971,0.953820525695,0.972872560459,0.949232159281,1.12142501967,1.02256220541,1.03205899679,1.14592901424,1.20101517858,1.15426416403,1.21198231041,1.21198231041,1.18667582436,1.18804989837,0.99050262422,1.12530685571,1.13099162831,1.13112504203,1.11638349479,1.22333718392,1.23988102353,1.31076115727,0.862357193634,0.992368036234,1.10438544222,1.04283628881,1.23868043142,1.00842366055,1.12190645414,1.24353862049,1.07362384852,0.920702905237,0.962991868867,1.08156135431,1.08156135431,0.960121873549,1.22916628085,1.13250355005,1.237698272,1.16199193521,0.816604315691,1.07750098255,1.12879595309,1.09838114819,1.15412273527,1.23714792337,0.906579878538,3982,1450.391,10.641,179.817,0.014,0.428,0.052,0.892,0.06,0.033,0,3,266.954,1.053,38.049,32.498,1.5,1,5090608,42.578,36.853,0.546,0.029,4.787,1,1,0.216,0.144,0.247,240.123,1507023.9081741,1.5070239081741,212094.397229561,0.212094397229561,11.8083333333
"222",3821,2,2,2108.879,2,2,2,0,NA,267.112,12.3207255032073,4.02211900022119,3.39106392391064,6.54810882548109,1.66777261667773,0.599424905994249,0.408759124087591,1.27493917274939,3.89736783897368,5.4981198849812,21.780800707808,0.07564698075647,2.83742534837425,1.47821278478213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821,289,459840.0625,651784.5,191944,585439.002054498,32411.2141018091,169191871.59375,1.10447761194,8.09850746269,6.94925373134,14.0686567164,0.811940298507,4.24179104478,0.637215607937,0.752576945775,0.841864994894,1.05326083571,0.941194236638,0.911458820752,0.902471457067,0.682557495213,0.771266293482,0.86119577088,1.01782727101,0.940712977949,0.858793821782,0.733607374372,0.727690178045,0.738191141589,0.707243204769,0.888909424695,0.661604518025,0.741730725986,0.865948498088,0.92924788872,0.929689655049,1.10010489795,1.09443991232,0.988446658662,1.14424420151,1.23515824936,1.23120797259,1.22201640338,1.22201640338,1.19775715813,1.19792562022,0.930404396971,1.06233496381,1.0660621529,1.06614771911,1.02431600194,1.18862848429,1.211993049,1.30743526365,0.839967150115,0.976900044186,1.03913169254,1.03898981301,1.22850234713,0.955604763756,1.0222509622,1.2409361844,1.03720622378,0.852372178062,0.898899732238,1.00289131069,1.00289131069,0.844715984038,1.1576050053,1.07450863653,1.18728015192,1.09898504309,0.698166368685,0.962932797604,1.06561471541,1.0029727446,1.09425119239,1.19697570328,0.859470300792,3985,3444.63,5.063,181.131,0.033,0.454,0.025,0.609,0.048,0.071,1,3,271.148,1.064,10.855,24.711,1.5,1,5090608,18.855,40.353,0.67,0.019,7.003,0,1,0.247,0.179,0.123,289.506,8865784.2049071,8.8657842049071,451755.323213411,0.451755323213411,11.728358209
"223",3839,4,4,3430.562,4,4,4,0,NA,299.854,9.08895281933257,7.71116225546605,5.32036823935558,6.50092059838895,0.335673187571922,4.19815880322209,4.72543153049482,14.431415420023,8.09182968929804,6.87445339470656,14.1932105868815,3.57353279631761,6.34568469505178,3.34234752589183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3839,941,579118.125,709245.3125,130127,599434.290050478,19102.137769283,564067666.9375,2.89030883919,9.90095846645,28.237486688,15.6112886049,4.80617678381,2.96485623003,0.791355866315,0.89009516254,0.928163862784,1.34603841694,1.04962878208,1.20531332792,0.96696266227,0.863850924569,0.930094199698,1.07413745169,1.1614457657,1.14465825903,1.11168180431,0.903925880459,0.823055162732,0.923839276071,0.953884593513,1.10856907023,0.946597274369,0.916796521801,1.03347185065,1.0941109685,1.02783939849,1.16925826783,1.13265336289,1.15503307158,1.21106475849,1.25337589359,1.35745187905,1.38791389961,1.37624954973,1.37561487049,1.40100647726,1.11157177275,1.25032386302,1.25584833145,1.25461478419,1.37941953547,1.44549665543,1.43223038031,1.56706723385,1.54060789534,1.02521026685,1.16247499603,1.30067736816,1.30516857544,1.27989151274,1.27013367246,1.36793872608,1.32075703115,1.0847653222,1.16078240001,1.17762607734,0.945137000725,1.22623998203,1.36568306169,1.43368121237,1.43539514817,1.43248685792,0.843676268641,1.11380281111,1.2478937411,1.21337347174,1.13357178241,1.40304664363,0.925688673593,4004,1775.244,873.281,191.434,0.003,0.48,6.677,9.987,0.236,0.038,0,5,270.151,1.029,397.947,449.121,2.7,1,5060304,39.844,44.969,0.64,1.505,69.745,1,1,0.305,0.146,0.926,296.871,1867722.93228873,1.86772293228873,870402.499680063,0.870402499680063,1.42066027689
"224",3841,3,3,1238.576,3,3,3,0,NA,299.494,5.72679704362614,12.6074301785597,2.01216560926156,2.76649878997972,0.187716659035908,7.31211982471058,10.6789848910982,10.431813722284,9.76492903394597,11.8337366734253,15.4746549807051,7.73732749035254,9.90836549152986,4.51775786513179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3841,1345,563258.875,600326.3125,37067,591140.810966543,5296.8633818177,795084390.75,4.92296296296,4.99703703704,27.0525925926,16.2437037037,9.90814814815,1.82888888889,0.765359914952,0.859145034123,0.922275381464,1.31871219881,1.00160183515,1.15219706243,0.92242114847,0.808318349508,0.894086389362,1.04216896447,1.11381045588,1.09248946181,1.06367276981,0.844716446055,0.776104635221,0.863293160084,0.886496242655,1.07107310345,0.895276169589,0.872751737606,1.00027603783,1.0892931231,0.965601468331,1.12517940343,1.10320374822,1.16955594453,1.17853534165,1.25492451756,1.32184702417,1.38709072973,1.3774955181,1.36936074279,1.35858584688,1.06635583172,1.20218825803,1.19117853839,1.1801984325,1.31703261035,1.42736216293,1.42196712448,1.53537409908,1.49572766178,0.982905777133,1.16446678576,1.22944128257,1.28241037273,1.2195616687,1.23533023353,1.35896216294,1.2734721129,1.00952645199,1.07792596599,1.1166158127,0.905388548847,1.22338680616,1.33994160211,1.37214193591,1.39076690948,1.36491841061,0.988915454834,1.09617671177,1.24924816026,1.1429509568,1.11871760734,1.37109119744,0.902989008065,4006,6111.331,13.337,193.17,0.019,0.434,0.068,1.015,0.064,0.038,0,3,283.487,1.024,156.989,-9999,2.7,1,5060304,152.292,85.754,0.652,0.042,131.817,1,1,0.315,0.157,0.246,339.712,7509546.9912241,7.5095469912241,1530621.20634722,1.53062120634723,4.27037037037
"225",3845,1,1,1958.072,1,1,1,0,NA,314.012,13.6648390519986,2.23664662186063,7.34188185355501,8.70074283692961,1.20817120622568,0.997170145030067,0.050760523523169,26.0627874071454,2.30898478952954,1.61071807569862,16.016802263884,0,2.89334984082066,2.07870534135126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3845,635,581929.8125,714437.25,132507,601276.991929134,19669.0612779339,381810889.875,0.258970358814,12.7613104524,38.3135725429,18.3213728549,0.577223088924,3.16068642746,0.767090105577,0.864945062826,0.945282223761,1.31461609015,0.970588383037,1.07515859685,0.891705193195,0.782876600443,0.910020070183,1.06880284625,1.06560539762,1.01409648964,1.02673146896,0.80148705619,0.747917633395,0.82602417335,0.863945718296,1.0573347573,0.795164535247,0.846365021833,0.974979002064,1.07981963249,0.879874227887,1.11015200846,1.0931780617,1.19492492482,1.17243590732,1.28342912871,1.31134427649,1.41372496778,1.40095821889,1.38477657372,1.21011493877,1.13820965264,1.20028544118,1.18305006201,1.14356274968,1.28980545658,1.43572093222,1.43465594742,1.56434546487,1.56213513556,0.950940353766,1.15439679815,1.18505218481,1.29693642998,1.17067314429,1.25107497493,1.37566499162,1.26197490197,0.962590608279,1.02603709587,1.08806068646,0.877041429587,1.23037565828,1.38125752221,1.348582087,1.38579131405,1.22245275936,0.860483947368,1.18094128107,1.30910736608,1.14948711324,1.14759955966,1.39388822545,0.898599966285,4010,2093.147,743.7,195.726,0.003,0.484,5.681,9.216,0.225,0.038,0,5,262.714,1.037,398.909,331.774,2.7,1,5060304,43.289,36.002,0.68,1.411,85.368,1,1,0.308,0.152,0.934,310.27,1205156.63831671,1.20515663831671,565936.863099104,0.565936863099104,0.280811232449
