"","X.1","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","Burned_numerical","Time_Since_Burn_min","Z_mean","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN","dams_per_km2","dams_per_km_linear","mean_pond_area_m2perkm2","percent_main_ponds","percent_side_ponds","percent_off_ponds","Burned_basin","percent_sever_burn","percent_moderate_burn","percent_mild_burn","percent_no_burn","percent_woody_cover","decidous_conifer_ratio"
"45",45,2312,1,1,372.628,1,1,1,0,NA,485.339,9.53483742534838,13.1950895819509,3.44857332448573,7.5836098208361,1.32183145321832,3.08958195089582,0.900132714001327,11.0829462508295,7.68148639681486,8.02820172528202,24.1562707365627,4.02952886529529,9.40112806901128,2.35932315859323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2312,559,508080.28125,665428.3125,157348,610442.954941861,20583.5978962467,341237611.8125,1.93717277487,3.0034904014,25.3752181501,25.8219895288,3.16404886562,2.16579406632,0.555656812389,0.592201199204,0.683448284106,0.841667708953,0.72492868294,0.709829132738,0.635018015365,0.624173782603,0.574928878485,0.755059082715,0.755059082715,0.673081610439,0.674196185794,0.605857407139,0.605624878786,0.613736930406,0.613749275899,0.758582381286,0.630811174859,0.61606064538,0.724080025752,0.777574610992,0.777578850176,0.804202553728,0.804202553728,0.855567384209,0.846632870225,1.01916051557,1.01916051557,0.953264111024,1.0352453393,1.03442929594,0.892880421442,0.789705465888,0.781074767498,0.728026097485,0.731453975338,0.715342346809,0.8899806453,0.894056461065,1.05009536397,0.587963506294,0.723589744635,0.753682887583,0.746396694628,0.798906784738,0.777217150894,0.826604752667,0.928012617999,0.796593043118,0.620572652648,0.6656760019,0.684764272985,0.684764272985,0.642883252014,0.842316309222,0.816603872242,0.907970519547,0.752230987561,0.752230987561,0.769981304728,0.769700574723,0.74354312966,0.73987987325,0.945870179853,0.785294936586,2397,2214.447,31.754,211.986,0.015,0.512,0.213,1.799,0.089,0.045,0,3,222.035,1.032,212.057,128.644,2.7,1,5060502,117.928,71.49,0.758,0.121,163.313,1,1,0.248,0.167,0.408,490.622,2414494.03704386,2.41449403704386,300495.83252666,0.30049583252666,5.10471204188,3.32783317356416,0.000451580010720509,1240,100,100,100,0,NA,NA,NA,NA,78.5003317850033,3.1834641770988
"46",46,2337,3,3,2871.245,3,3,3,0,NA,400.21,8.39477040816327,9.54102891156462,3.57121598639456,4.61490221088435,0.76530612244898,4.04868197278912,2.62383078231292,13.5946003401361,11.1006590136054,8.10926870748299,18.1541241496599,2.12829506802721,8.55590986394558,2.7844387755102,1.34941501479846,0,0.116632202605059,8.64316772486339,20130811,0.0468,0.0351,0.0315,0.0045,0.1179,114.853211009174,255.201834862385,2337,1495,520705.40625,665961.125,145256,600819.361852007,13162.4704782532,898224945.96875,3.38420348059,2.47456492637,29.9745649264,21.2516733601,6.28045515395,2.23025435074,0.582334452088,0.610448633607,0.696677186213,0.842079103145,0.735303270181,0.730253445098,0.7152044511,0.537418122693,0.582983928125,0.746605956448,0.745511627377,0.707021904049,0.692483610472,0.603128693562,0.572055667857,0.610145737259,0.611998157625,0.759304357109,0.638811221634,0.61497257265,0.72384199368,0.789198549894,0.789198549894,0.821910716621,0.799909075304,0.90321145058,0.860953690217,0.990127691851,0.914843133579,0.994322207333,0.994322207333,0.976464373149,0.976468168126,0.881582384601,0.80159684552,0.760059872373,0.760780247824,0.743880787579,0.920496558715,0.92831914397,1.00863214424,0.948547438323,0.741150481027,0.74889006274,0.798954463171,0.826915694316,0.80232080779,0.870485068803,0.948302983005,0.834186638469,0.636570033099,0.687267779369,0.684925861184,0.571444886287,0.681147822769,0.906166477862,0.842492647032,0.927516991641,0.776236279777,0.673340954881,0.784084717512,0.776966995421,0.763419313912,0.753384966556,0.961591215749,0.70311765907,2423,5253.574,57.501,102.492,0.01,0.498,0.387,2.421,0.105,0.059,0,4,220.417,1.081,110.753,140.529,0,1,5050602,45.959,57.999,0.636,0.163,24.519,0,1,0.334,0.141,0.501,394.128,8112973.55869574,8.11297355869574,941357.149001825,0.941357149001825,2.32061579652,3.18688821047471,0.000571039829266705,3050,100,100,100,1,0.478033231571206,3.34623262099844,3.72865920625541,4.97154560834055,72.9123086734694,1.95248199782209
"47",47,2379,4,4,1314.406,4,4,4,0,NA,422.624,12.9676091133681,12.2429316497392,11.3038704364535,16.003293988471,0.386769146307988,2.48641229755696,0.171561899533352,9.6085643700247,5.03897886357398,7.408454570409,28.0452923414768,1.51990118034587,11.7617348339281,1.47653033214384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2379,438,477021.96875,681675.625,204654,596010.877568493,32679.1136573261,261052764.375,1.59513274336,8.01991150442,17.8871681416,36.4491150442,8.77433628319,1.20796460177,0.567826780237,0.597810572259,0.677697285056,0.836017376861,0.706493225665,0.709602469782,0.672378421426,0.570255030845,0.578272918731,0.742599211798,0.736295589375,0.696618201901,0.681308651829,0.586440786542,0.562504010521,0.591864029189,0.592957639217,0.751989913844,0.628816106828,0.613128820152,0.715924974477,0.774132207049,0.774132829113,0.810569205836,0.780581985603,0.894147970458,0.853284079538,0.995147973281,0.995395327378,0.968222975186,0.978124749775,0.910331896754,0.90966835876,0.833764762948,0.793823886524,0.737039300018,0.737828566813,0.732326146257,0.880209517245,0.905295804894,0.995387734378,0.995506279079,0.728839615085,0.750501704071,0.783296725581,0.817429816587,0.785428599768,0.849116632005,0.937021980031,0.819087298103,0.654285525828,0.673582845996,0.665841360436,0.604506738452,0.668674567344,0.879242507077,0.836432487545,0.927899092031,0.788250352859,0.723881588538,0.777518726691,0.781012144414,0.751888368398,0.745665911042,0.948838440384,0.675533013231,2465,3501.493,12.474,102.342,0.031,0.503,0.077,1.08,0.067,0.059,0,3,103.63,1.015,58.836,54.599,0,1,5050602,53.79,50.273,0.886,0.063,19.699,0,1,0.308,0.235,0.182,425.858,5387965.30371031,5.38796530371031,365386.490644761,0.365386490644761,1.25884955752,10.9473122362614,0.00114236984052231,3597,100,100,100,0,NA,NA,NA,NA,90.9689816085644,5.21052828845037
"48",48,2382,2,2,409.566,2,2,2,1,4,313.616,5.41696750902527,12.27587244284,5.11702767749699,5.4702166064982,0.185920577617329,3.31678700361011,10.5953670276775,2.48044524669073,6.84446450060168,11.0812274368231,23.2247292418773,6.51895306859206,11.998495788207,3.5734055354994,0.372485113623947,0,0.372485140314542,99.9999988329401,20130619,0.2214,0.1197,0.0315,0.0153,0.3879,223.213567839196,328.623115577889,2382,402,498935.0625,662727.4375,163792,574875.790422886,28182.115341083,231100067.75,0.482014388489,15.1414868106,15.9256594724,32.5371702638,5.37889688249,2.15827338129,0.573318732351,0.646963647981,0.789709891454,0.964468007,0.842902085842,0.806009521884,0.722429227911,0.706201879493,0.63292620403,0.82045362298,0.788383965847,0.785993838897,0.794700729663,0.699165262425,0.692767937045,0.70815304912,0.70795546274,0.838047792689,0.659919898687,0.649763992639,0.835666891175,0.91502197724,0.910238505163,0.906685932136,0.909934994412,1.02045986605,1.06023596504,1.16935910161,1.16935910161,1.14784171064,1.21201831575,1.20588955258,1.1138640704,1.0918168588,0.915345765043,0.88147206147,0.881566670802,0.816200029679,1.07202174234,1.0813640382,1.20895455479,1.10407450439,0.855781296595,0.864530443095,0.894382315048,0.948924655048,0.939154404915,0.968520572744,1.0928007988,0.952771552031,0.742939965253,0.800817113495,0.814815831745,0.814815831745,0.739940289564,0.995889812777,0.979345713161,1.08229016691,0.94785481258,0.914810689545,0.897733383583,0.905289955577,0.900073798951,0.850385353297,1.11938989949,0.927382059207,2468,2973.711,6.128,183.635,0.029,0.476,0.033,0.704,0.052,0.06,0,2,39.725,1.019,83.802,47.397,2.7,1,5060503,120.119,67.431,0.719,0.026,163.148,0,1,0.307,0.252,0.148,333.646,9001723.43109199,9.00172343109199,332431.952224845,0.332431952224845,2.60911270983,6.01626885326376,0.000672560312686741,1232,100,100,100,1,4.60244567274677,9.47562344389042,36.0073690867836,66.6000962056298,67.358002406739,6.22344818686284
"49",49,2386,4,4,563.432,4,4,4,1,4,293.874,4.2776,15.6728,1.828,3.0816,0.486,1.592,10.8016,0.696,4.2672,12.0604,26.768,3.9416,12.89,3.0116,0.269141588573983,0,0.269141594396639,100.000002323653,20130619,0.0486,0.1701,0.0351,0.0171,0.2709,455.371237458194,492.311036789298,2386,299,543196.9375,686966.25,143769,594260.892558528,22091.9145789657,177684006.875,0.185185185185,8.02693602694,10.037037037,29.1717171717,2.74747474747,3.09090909091,0.614597811592,0.735817504793,0.919041635532,1.06606580636,0.934313718667,0.914534726751,0.798000936001,0.677459113451,0.715284643248,0.859903256854,0.893613500413,0.967164306843,0.967695012626,0.754787297948,0.753860144462,0.764057648618,0.752934080727,0.930562512039,0.71929945306,0.733362426937,0.93838251226,0.974388915562,0.946782709348,1.02549878711,1.02654960621,1.12824383637,1.15410313531,1.25271407052,1.25271407052,1.24938160673,1.26497215391,1.20614147149,1.2008341239,1.13874262695,1.0216009117,1.02186184466,1.02186831765,0.96344339148,1.20158535094,1.2018395815,1.3399722678,0.956790776596,0.970410947419,0.986606332088,1.00113372501,1.07319419851,1.028039399,1.08493025076,1.26021443867,1.03532153916,0.935525512332,0.939143742379,0.934061194447,0.934061194447,0.868555092376,1.18426271084,1.06861040844,1.20414943086,1.07455248919,1.07188639753,0.97163678419,1.00806185265,1.01466432631,1.08646762493,1.2065348303,0.909683673913,2472,1864.533,29.792,181.948,0.011,0.474,0.179,1.65,0.085,0.038,0,3,88.133,1.042,151.522,81.346,2.7,1,5060503,91.994,49.446,0.626,0.088,102.322,1,1,0.291,0.203,0.401,291.668,2237222.60345556,2.23722260345556,249169.402974781,0.249169402974781,13.4208754209,16.0533354105474,0.00214530930801439,2261,100,100,100,1,6.862800888009,14.0868018227553,68.2668088333527,19.5048025238151,66.3996,12.3783849129594
"50",50,2391,5,5,1194.832,5,5,5,1,4,330.925,4.76127527216174,9.84020217729393,4.08125972006221,5.65085536547434,1.53304821150855,1.20800933125972,8.58786936236392,2.72122861586314,3.78188180404355,9.96695178849145,23.054432348367,3.07387247278383,8.8106531881804,1.96889580093313,0.244835576128687,0,0.244835591965319,99.9999992649154,20130619,0.0261,0.0837,0.045,0.0891,0.2439,-29.9927797833935,-33.9386281588448,2391,270,511318.21875,658694.125,147376,592649.550810185,22074.4930664655,160015378.71875,0.417857142857,6.77857142857,10.0535714286,28.175,3.15714285714,4.61071428571,0.57357499738,0.641831357438,0.803469752456,0.949582455294,0.828809875988,0.79483518343,0.71801632578,0.701802477512,0.623783127381,0.808042584998,0.782965999463,0.776984966827,0.781360782022,0.693472054849,0.693472054849,0.701192471433,0.701265263617,0.840474809779,0.726771081938,0.650084394071,0.835814943457,0.912530377665,0.912864604898,0.889401905184,0.898581158543,1.0110743823,1.05692260781,1.16101847577,1.16101847577,1.13397310376,1.21595730446,1.17934229926,1.11203570873,1.05959802078,0.904249489502,0.871846527273,0.871940041291,0.836658485584,1.05945066822,1.06654038055,1.20756656632,1.08540370848,0.849327774691,0.854591629517,0.90259992676,0.970362268387,0.926026793852,0.960021732661,1.087825037,0.943356033906,0.808497513144,0.827871069561,0.810323098049,0.810323098049,0.73220835329,1.01627337921,0.950637730613,1.0594621108,0.936599672494,0.898761760199,0.880686079022,0.896501183853,0.886599918206,0.840244385081,1.09650576609,0.955077226153,2477,2025.305,16.247,184.854,0.013,0.483,0.097,1.214,0.071,0.038,0,3,79.759,1.046,107.369,60.914,2.7,1,5060503,88.891,50.423,0.596,0.051,104.392,1,1,0.294,0.184,0.307,326.942,2915878.86991767,2.91587886991767,256965.38659557,0.25696538659557,11.0392857143,19.4578735534889,0.00246876396394617,4650,100,100,100,1,34.6739306723173,17.51208619814,32.5724803285405,10.1570099949212,57.050933125972,7.77286858782732
"51",51,2417,2,2,1781.933,2,2,2,1,31,454.639,9.99179907739621,13.0442508115496,4.67418417905348,6.61558175294721,0.231846916111396,4.36306167777208,1.15786776012301,7.30514266188279,9.48248761318982,8.68990261404408,22.7954894925679,2.90381001195968,10.9166239535281,2.32359473774133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2417,629,507453.53125,680249.4375,172796,610110.691524245,27941.364709204,383759624.96875,1.38694992413,4.58725341426,23.4188163885,32.784522003,4.42640364188,0.535660091047,0.586482102674,0.607961659355,0.691106221574,0.844139548795,0.712618354133,0.73456215406,0.730678567483,0.635122701203,0.57772045969,0.773717772992,0.77304503244,0.690653853537,0.678701261603,0.611890066644,0.59018385038,0.611941304125,0.612111889081,0.761838245729,0.633791366812,0.610909849904,0.723909008182,0.782732119208,0.782788218681,0.807490293244,0.795987364,0.87127514342,0.835629398494,0.979072089649,0.979109557458,0.97386470016,1.01741209268,0.912770517729,0.883229941508,0.810284911172,0.7598277908,0.715925176312,0.716985075234,0.709442411984,0.895945937956,0.903107590737,0.985543780016,0.985775697561,0.739055046399,0.753278648561,0.775009944353,0.818965868259,0.783883353219,0.843882102044,0.918402589443,0.817861532988,0.765938773808,0.667324887689,0.656215370221,0.651663529637,0.674406396833,0.890003638871,0.838636422279,0.919166572806,0.772431174615,0.691134183291,0.799795370623,0.79766894701,0.753212893408,0.753309226263,0.943228837089,0.692949291847,2503,4705.325,8.038,103.263,0.031,0.501,0.048,0.83,0.057,0.058,1,3,135.493,1.015,35.592,34.546,0,1,5050602,44.999,43.67,0.791,0.038,11.049,0,1,0.312,0.284,0.15,460.946,10216292.4334083,10.2162924334083,585118.952163897,0.585118952163897,1.5660091047,3.41810839078715,0.000425050341899869,3045,100,100,100,0,NA,NA,NA,NA,78.2099777891679,3.65878605304403
"52",52,2421,4,4,1366.493,4,4,4,0,NA,554.281,9.09846510280915,15.5514045757312,2.75123081378511,6.42861280046337,0.725456125108601,5.63683753258036,0.35881841876629,7.63191427743991,11.879235447437,8.71184477266145,23.6770923834347,2.37214016796988,11.3284100781929,2.73327541268462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421,473,477031.8125,690913.375,213882,614197.5915037,26752.4128341723,290515460.78125,0.578838174274,3.4377593361,20.2157676349,28.72406639,2.14315352697,1.09751037344,0.579627651135,0.589240787988,0.649288413022,0.786570175591,0.660491048031,0.68572992107,0.68572992107,0.60728428013,0.565634400896,0.730019738965,0.731348232246,0.659058749281,0.650308377514,0.602829934216,0.59042500772,0.582243306911,0.582258406311,0.721407770773,0.604467517987,0.585737587193,0.676599289766,0.726900436714,0.726902691487,0.758899265414,0.758899265414,0.815394687864,0.792922784949,0.924180038327,0.924180038327,0.918123199782,1.0112642947,0.999130361467,0.803847237923,0.71945076767,0.70330279395,0.676539688771,0.661533912173,0.651860803397,0.833760887529,0.838795937783,0.981701450812,0.982180277843,0.707019762256,0.719578434406,0.728044246413,0.779852257828,0.731756656854,0.790359065499,0.868147379488,0.748936456262,0.607612786517,0.635093125582,0.636245896837,0.636245896837,0.62394353881,0.818142779108,0.761918330884,0.843203916614,0.706387753529,0.701637690325,0.739941405498,0.739950721677,0.685246884638,0.685519823755,0.87328750083,0.664537283854,2507,2659.213,15.684,215.761,0.017,0.509,0.099,1.225,0.072,0.045,0,3,212.982,1.029,124.652,65.182,2.7,1,5060502,102.54,53.531,0.703,0.062,143.053,1,1,0.205,0.208,0.295,555.745,5243699.6092768,5.2436996092768,345381.957784684,0.345381957784684,3.28423236515,11.5813808736751,0.00150420443943377,3956,100,100,100,0,NA,NA,NA,NA,81.91775267883,3.19850976666865
"53",53,2449,3,3,2188.031,3,3,3,0,NA,435.528,5.2990416585175,7.48601603755134,1.67455505574027,3.23410913358107,0.459417171914727,3.28808918443184,1.72462350870331,15.4285155486016,7.0177977703892,6.86974379033835,16.3913553686681,2.46567572853511,6.23899863094074,2.4345785253276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449,834,579545.8125,616990.625,37445,601426.305230815,6466.52208508936,501589538.5625,3.79520958084,4.16526946108,25.8862275449,17.1688622754,8.22155688623,0.97125748503,0.560106086109,0.572435511078,0.688906902799,0.847052322955,0.784855073294,0.70676814795,0.655815249459,0.539814306491,0.579084758297,0.741127968356,0.739047622901,0.738859157071,0.662182017114,0.634319817921,0.557890671839,0.604000392943,0.600756083275,0.721523589346,0.721523589346,0.627880265415,0.733542175665,0.802593377936,0.790522579373,0.830619158236,0.723775055236,0.873871810027,0.859215404493,0.954155708338,0.904630290191,1.01177388341,0.997348082592,0.956589006392,0.956876708054,0.911315250948,0.892139643585,0.78307877218,0.783436133165,0.731517098673,0.953646818908,0.966099444942,1.04735849562,1.047849251,0.883357883429,0.886900778666,0.897773685944,0.919814112395,0.870250634298,0.940798014203,0.953120863429,0.873301911773,0.768548929795,0.699636547375,0.66099670811,0.596714294716,0.643769935928,0.910888857594,0.92612302232,0.961734038595,0.961971549628,0.686635303927,0.781135485406,0.754088554924,0.786371088087,0.751524970812,0.995727768265,0.995728202917,2536,1344.178,2.285,156.956,0.005,0.384,0.009,0.367,0.036,0.029,0,2,250.686,1.03,16.932,26.843,0,1,5050406,46.373,73.753,0.203,0.003,0.191,1,1,0.236,0.047,0.15,436.277,1177270.68755766,1.17727068755766,511865.274537415,0.511865274537415,5.93053892216,5.86091721637334,0.0022318472702276,4275,100,100,100,0,NA,NA,NA,NA,59.5362800704088,1.65238568242019
"54",54,2467,1,1,1522.37,1,1,1,0,NA,422.114,10.2917159763314,9.03786982248521,3.5508875739645,3.5301775147929,0.417751479289941,4.46390532544379,0.956213017751479,15.1171597633136,7.85680473372781,7.33076923076923,19.6136094674556,1.43727810650888,9.06272189349112,1.97810650887574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467,239,532555.8125,621556.6875,89001,600344.260460251,13241.8898930351,143482278.25,3.55060728745,2.37651821862,29.1174089069,24.1538461538,6.22267206478,1.67611336032,0.576064824019,0.58323441723,0.645626471644,0.789534707692,0.679656303502,0.706994531113,0.615870234941,0.51743971852,0.554300683961,0.71250427196,0.71250427196,0.64430921897,0.635177998884,0.572910977626,0.539950881317,0.568854460094,0.569002308309,0.698153080213,0.587038160251,0.580594158497,0.6680698194,0.738456116164,0.738456116164,0.768085645842,0.757079850797,0.807382268728,0.813408610684,0.93382141892,0.828131827919,0.920440869149,0.920440869149,0.970503967858,0.970620217136,0.823600781369,0.759212961662,0.712347283074,0.713153398236,0.680126461988,0.859558713764,0.859558713764,1.00869989345,1.00911088179,0.690362164728,0.724981015738,0.758798666754,0.788586337618,0.751587070426,0.814084397087,0.885268079736,0.757525019319,0.595727812061,0.635504601612,0.640375809037,0.536368629368,0.640779620337,0.848930317669,0.785944381085,0.854170217767,0.695231533569,0.567220609455,0.735017164235,0.709126802334,0.689005985627,0.689005985627,0.869101362474,0.856749627697,2554,1068.614,47.676,107.29,0.014,0.505,0.319,2.2,0.1,0.059,0,4,233.951,1.042,108.243,141.559,0,1,5050602,49.273,64.44,0.764,0.168,28.131,1,1,0.345,0.128,0.453,424.925,1483796.42733076,1.48379642733076,168653.758347568,0.168653758347568,1.0971659919,5.92930753395464,0.000935791595468523,9027,100,100,100,0,NA,NA,NA,NA,74.5307692307692,2.24414052439087
"55",55,2511,3,3,904.533,3,3,3,0,NA,606.694,6.13523195414652,17.087945548988,0.928712161920115,3.04889844169801,1.50116424861186,6.38653053913666,0.948593945907218,5.44133978147949,14.2813899337274,10.026150814974,22.3806197384918,4.48343184667741,11.293211535017,2.7341930861544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,573,481430.21875,684171.9375,202742,621559.377672339,25819.3497439788,356153523.40625,1.48581560284,0.187943262411,19.5939716312,34.4539007092,3.26773049645,0.437943262411,0.55168957127,0.5814271638,0.606941715914,0.734586139233,0.614201336776,0.651858876996,0.651858876996,0.570576187609,0.532447643657,0.678267679638,0.68022902988,0.636623710813,0.627625312228,0.553890234827,0.553890234827,0.549473267515,0.54947406952,0.707785029805,0.579507608453,0.550765909127,0.634527249845,0.670599420456,0.670623779005,0.702947221757,0.702947221757,0.764116387473,0.736530323514,0.850882728241,0.850882728241,0.864635056623,0.969802797019,0.808546832069,0.770557686539,0.740930014609,0.671570833035,0.610544598942,0.616954121948,0.628099710638,0.758809052656,0.768044672807,0.913308774841,0.913583362358,0.687595340736,0.676759966147,0.680108372447,0.747197022689,0.668221672422,0.746036773873,0.811855657163,0.700408852101,0.690621720073,0.603358153033,0.590462788918,0.590462788918,0.599235246523,0.797892714627,0.716615508315,0.789644473783,0.645683381934,0.607540885654,0.699027744327,0.699037522632,0.642410314344,0.642798724589,0.804015983183,0.636837089966,2601,3900.081,5.596,218.164,0.023,0.512,0.033,0.696,0.052,0.045,0,3,233.788,1.009,97.15,44.996,2.7,1,5060502,139.748,64.544,0.64,0.024,115.333,0,1,0.192,0.177,0.174,616.485,10973658.102119,10.973658102119,557944.103436907,0.557944103436907,3.04609929078,5.37688270477303,0.000769214793231218,1621,100,100,100,0,NA,NA,NA,NA,77.5484506537703,2.93193294100552
"56",56,2516,1,1,694.622,1,1,1,0,NA,450.412,11.5367294204504,8.16279069767442,1.60686600221484,2.18346253229974,0.874492432631968,3.46216315983758,0.049464747139166,17.2539682539683,7.07604282022887,6.1889996308601,21.4440753045404,0.701365817644887,7.47139165743817,1.92432631967516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516,418,481502.03125,644130.0625,162628,607469.369991029,20066.2626360082,253922196.65625,2.91232227488,2.51658767773,31.2251184834,26.2914691943,6.13033175355,1.66587677725,0.571649957813,0.572901226416,0.634922477744,0.77802781995,0.672486977863,0.700024937169,0.589814151991,0.514803200593,0.549031523609,0.704587085559,0.704587085559,0.634658327955,0.623300744892,0.564623540622,0.530670073621,0.560291108666,0.561775011214,0.688902854927,0.592374108785,0.57354089239,0.657918116888,0.726800817768,0.726800817768,0.754619278579,0.737770398383,0.787646402564,0.812109868322,0.928299475072,0.815360738356,0.912942289028,0.912942289028,0.902768026696,0.902778424425,0.818805782673,0.765765752459,0.713567522215,0.714373711027,0.670757197849,0.852743408942,0.852743408942,0.989904177216,0.990157370003,0.678093002796,0.719513756306,0.752748580198,0.784763261185,0.740921459398,0.80859000194,0.871432614328,0.744366787368,0.589656576693,0.630917997898,0.633332214088,0.514942223064,0.638557639404,0.840873017402,0.776847588531,0.842012257923,0.704769538509,0.563965450187,0.725890874778,0.690368237291,0.679506097326,0.679506097326,0.857110523435,0.857110523435,2606,1777.67,33.166,108.759,0.018,0.515,0.226,1.851,0.09,0.059,0,3,228.038,1.04,124.04,140.026,0,1,5050602,67.019,75.571,0.817,0.137,28.784,1,1,0.366,0.147,0.364,453.673,1180006.35791227,1.18000635791227,271035.099946003,0.271035099946003,0.898104265403,3.68955902832963,0.000562534103630033,2563,100,100,100,0,NA,NA,NA,NA,74.5518641565154,2.06419359732969
