"","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","burned_numerical","Time_Since_Burn_min","Z_mean","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN"
"90",3408,3,3,1831.655,3,3,3,0,NA,526.99,11.3097961213327,7.35952262555942,10.256423006796,13.8393833913476,3.03696336814189,11.7457318083872,5.01906182662026,8.21067462290734,15.9131443726173,5.15199734791977,6.42168075584286,6.7579976794298,7.01972484667661,2.91712249295541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3408,672,402312.21875,725171.25,322859,639012.809244792,63187.4794518978,429416607.8125,2.39583333333,9.36755952381,22.6473214286,23.6830357143,9.42410714286,0.485119047619,0.590713253648,0.586047483393,0.696895162849,0.8551675928,0.855216329425,0.739035851428,0.66804149712,0.575211116052,0.598344037968,0.765244951576,0.771447313129,0.75727194425,0.670662007246,0.652153916999,0.561406769178,0.607619043109,0.607462764491,0.727386319255,0.73298086876,0.665570759734,0.747859599182,0.810450711317,0.810450711317,0.843556470137,0.784468131502,0.893057817767,0.897719278268,0.984846272813,0.946624422344,1.02684958393,1.02685267093,0.983466236699,0.983710298875,0.957266162955,0.965395036541,0.762756689753,0.762458607705,0.739286835456,0.961733084816,0.96855310272,1.05360963705,1.05416483476,0.896733742551,0.868245607267,0.896454907929,0.953604241536,0.904001856089,0.954234761046,0.97620905393,0.927851537617,0.894038295829,0.728503986297,0.701094604258,0.690764026085,0.69964764427,0.948805971728,0.958480522991,0.974308943008,0.979366711715,0.883102480741,0.820890038189,0.802040950097,0.829546859662,0.794129925622,0.989758039749,1.02253491796,3550,214.853,2.39,186.602,0.002,0.454,0.011,0.414,0.039,0.029,0,1,91.965,1.118,5.004,63.727,0,1,5050207,12.085,154.495,0.166,0.002,0.07,1,1,0.334,0.117,0.163,524.75,604306.158743128,0.604306158743128,68908.1802170217,0.068908180217022,5.50581395349
"91",3449,2,2,1718.356,2,2,2,0,NA,531.328,4.36353420424217,4.75602261553589,8.78985812614131,14.0848784941705,6.04563492063492,9.24610198061525,3.37833614271667,3.24129091164489,12.6964636887203,0.454224610198062,0.930994521702486,5.43970361005759,4.9636009270965,8.39826520578733,5.69515778280704,0,3.72415991541491,65.3916957467698,20070620,1.3113,1.3473,0.4887,0,3.1473,55.1691772885284,378.426419466976,3449,6322,426545.3125,772936.125,346391,608262.694415335,48091.1585423507,3845436754.09375,4.35263407689,1.79765859832,14.8304065812,18.1088435374,11.8935295048,2.10583768391,0.58074750924,0.565082769406,0.677934831694,0.842831011995,0.842831011995,0.752851888442,0.683894169786,0.542333603509,0.590368200945,0.742009440609,0.760232835362,0.736232188026,0.669441623328,0.648721578651,0.561679802673,0.61008482915,0.606655069534,0.720871820317,0.719501284827,0.636832798608,0.737806573226,0.798549344202,0.803592824416,0.855943400749,0.762037258707,0.88559399015,0.907021686543,0.983580474946,0.91204080753,1.01083066597,1.01083066597,0.957292326041,0.956947757723,0.932164837454,0.910505919384,0.776391094106,0.776414064348,0.753674139311,0.99720357041,1.0004306726,1.05574039495,1.05599320162,0.808120433133,0.876957157302,0.932370810086,0.961922802135,0.867783461158,0.965558543555,0.985194969878,0.900911686572,0.894568613454,0.737558737317,0.68963005806,0.68963039722,0.750186149769,0.949055985135,0.916036156785,0.981015117329,0.981154732463,0.899509205742,0.773291727152,0.774114132211,0.814776394451,0.760880384328,1.01592796312,1.01624586652,3593,4566.381,157.518,188.313,0.008,0.475,1.064,4.004,0.14,0.03,0,4,260.809,1.129,39.593,99.618,0,1,5050204,9.895,24.839,0.696,0.39,46.18,1,1,0.364,0.128,0.703,545.032,5695157.78280621,5.69515778280621,1148742.97738171,1.14874297738171,5.38714991763
"92",3450,1,1,15099.909,1,1,1,0,NA,531.497,9.24920331421287,7.74713193116635,7.98677501593372,15.7539037603569,3.49545889101338,8.46964627151052,2.74059910771192,3.70323454429573,10.1849904397706,2.00645315487572,3.23127788400255,3.940965583174,4.50653282345443,3.41148820905035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450,1393,544558.6875,732431.375,187873,629038.561423187,34789.2848673762,876250716.0625,3.54011461318,5.53366762178,22.8946991404,16.5351002865,8.27005730659,0.744269340974,0.539056170281,0.528625427589,0.597915275326,0.805113018546,0.805113028736,0.70895861221,0.626398287584,0.546403421923,0.538392050933,0.657096262332,0.708371543798,0.689819320573,0.651073132491,0.640702160372,0.525335430475,0.564592791261,0.567995941511,0.669734110971,0.669734110971,0.581344583668,0.657760164655,0.731686878206,0.748949712437,0.802884786133,0.738770779026,0.823485229673,0.87160334256,0.947681226113,0.870771830172,0.957154720904,0.957154720904,0.902768411948,0.902945506709,0.878891512381,0.862036559021,0.720666088354,0.720894114491,0.720519476342,0.930968956069,0.934696099596,1.00405023888,1.00425542052,0.810800028697,0.757445409351,0.933922253642,0.943535740213,0.834179590608,0.933373609379,0.956637692642,0.860585343625,0.831804790897,0.709136627302,0.667943630113,0.667943630113,0.729794924786,0.888843216554,0.869846959639,0.954720631835,0.954797207198,0.81551514151,0.705370256015,0.706791943126,0.748293667597,0.704192567867,0.963325995335,0.96797896613,3594,1665.599,1224.716,188.312,0.005,0.531,10.949,12.774,0.271,0.029,0,6,214.868,1.052,149.224,264.081,0,1,5050207,11.68,20.672,0.957,3.314,169.894,1,1,0.297,0.074,0.935,533.475,1254771.56877023,1.25477156877023,664432.147196966,0.664432147196966,6.18018018018
"93",3487,1,1,1490.608,1,1,1,1,59,253.399,7.15587124617875,15.0986513217047,13.1946412515735,19.7592519331056,0.00848768207157,7.63431037583169,4.59942456392735,15.2717496853084,10.3820535874843,16.2994425463046,18.2423664808488,2.37665887430318,1.7950368638734,0.054486603128934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3487,3098,380270.25,697529.375,317259,580513.42442705,81946.9268925122,1798430588.875,3.73889069089,24.9117742459,27.0788193318,12.8806357444,1.63704184236,3.89588063574,0.685234262415,0.79073303966,0.90584658973,1.06157463573,0.968193185227,0.928538069999,0.884509635341,0.692130587523,0.775010845121,0.910700816583,0.97064046746,0.968574314317,0.952327973951,0.753200061018,0.671991237989,0.740915493592,0.775554488717,0.954517525495,0.717032953397,0.792891630722,0.91588480137,0.957324726452,0.947618560173,1.02122489733,0.997322952753,1.05016642121,1.136596703,1.22358288671,1.22358288671,1.19752524353,1.19752524353,1.16621009814,1.16621009814,1.01866859909,1.11540493156,1.10743804445,1.10745768783,1.06420383741,1.21314100119,1.21773934309,1.3187648169,0.826418332116,0.967760120758,1.04925387918,1.0212013848,1.21004954486,0.969129190242,1.09914868287,1.25185340718,1.05847989524,0.918729889675,0.923151248092,0.986907322213,0.973901397825,0.955981713021,1.2094208998,1.08237679888,1.21842126137,1.11170303814,0.895795701943,1.00627603467,1.06577314349,1.05898845237,1.11960038667,1.20445503409,0.892472222111,3634,335.919,2.04,142.215,0.048,0.402,0.008,0.353,0.035,0.052,0,2,294.637,1.015,68.142,41.077,2.7,1,5060603,192.92,115.868,0.716,0.009,175.004,0,1,0.241,0.211,0.048,258.339,2780174.19733638,2.78017419733638,28485.3291206475,0.028485329120648,3.09782608696
"94",3505,1,1,2883.556,1,1,1,0,NA,599.883,6.16283798534227,4.56921877436457,9.10578512396694,15.0619865897396,2.94806798690161,10.946508654296,3.94246062685171,6.99236550756276,17.26243567753,1.46748791517231,1.75893965382816,9.00407921409637,6.73042881646655,4.30683923280836,16.0344106088468,0,1.35227161965397,8.43355349578256,20070620,0.7065,0.5301,0.0819,0,1.3185,25.6712802768166,353.438062283737,3505,17826,295085.59375,819675.9375,524590,631418.613712064,102721.047089729,11255668208.0312,3.94095526744,5.18055789415,15.1318403772,26.6162653645,11.8470000561,1.00735252848,0.53537562121,0.539156437194,0.590808082583,0.737588451015,0.737595954654,0.653865743823,0.597085722061,0.50942136683,0.530913361477,0.659534623744,0.661987504657,0.62882437489,0.600462946302,0.598648698046,0.527829112429,0.52933491888,0.534301907574,0.653641853689,0.666146096243,0.598311904126,0.610640547484,0.66832286694,0.66003977636,0.709581909265,0.681436805581,0.748452290022,0.75522022314,0.845376759703,0.797342246315,0.854722026409,0.871678133216,0.866477276366,0.868654418425,0.836888715301,0.834323487804,0.727060497985,0.72743605486,0.718124809535,0.877360679348,0.881774984549,0.934069858955,0.934460294917,0.877435200067,0.776050493118,0.852131315965,0.905550124974,0.821217957273,0.895523682521,0.905293910939,0.895882259685,0.817073590575,0.726423270031,0.715884092788,0.71308202899,0.74458505885,0.887254591282,0.863410504605,0.8935987219,0.894171166945,0.853039001191,0.788576460904,0.777711393665,0.789974768714,0.713751875677,0.891326523695,0.930917382361,3653,8636.426,141.73,190.49,0.009,0.486,0.98,3.843,0.137,0.03,0,4,272.84,1.095,38.633,34.751,0,1,5050202,10.06,9.057,0.757,0.397,45.504,1,1,0.304,0.241,0.694,572.219,16034410.6088461,16.0344106088461,1322615.63598388,1.32261563598387,6.69468085106
"95",3516,1,1,7232.398,1,1,1,1,67,291.395,5.80441115682145,11.4592740586186,10.2178217821782,18.1418124913883,1.49419325630376,10.6769580536582,4.29580930260024,12.2119067771588,10.9468043225794,6.45388067633801,9.38889435663248,3.72899238233963,6.11774895183355,2.48006023266342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3516,11294,347383.71875,751937.125,404553,580336.19764366,76146.0599813397,6554317016.1875,6.27270310977,11.4976521662,19.9079471959,23.5575440773,10.1477806326,0.641268716222,0.634680388497,0.69218160094,0.778866398319,1.08568154188,0.887932553758,0.943741990632,0.801178977861,0.660236650486,0.724607081669,0.862577359722,0.905281102098,0.905543360963,0.864570442027,0.708761198353,0.651702415382,0.729032734591,0.733456853482,0.873584546985,0.756096822378,0.728197928804,0.848371999693,0.926791055668,0.935970666663,0.960957434812,0.919859373059,1.01290002988,1.0576592601,1.17248578071,1.15041038028,1.20996101275,1.20293236215,1.19745170507,1.19594346502,1.01153048773,1.04137841284,1.02001361128,1.02154546447,1.07890566477,1.22438252038,1.22680370248,1.3327855876,1.3208988357,0.910472588387,0.991737555832,1.05235408328,1.08527924994,1.01097746989,1.08103396992,1.17276392,1.09005398421,0.827352137728,0.888413761388,0.919434755817,0.72280277498,0.954459407557,1.13491928313,1.14142610085,1.19808504639,1.11432092255,1.03845807941,0.936075013009,1.05383512012,0.99045474767,0.950467678004,1.19102216261,0.846274105756,3664,5561.944,4.92,188.332,0.037,0.441,0.023,0.589,0.047,0.12,0,2,280.564,1.017,132.556,70.063,3.463,1,5060204,220.604,113.118,0.509,0.013,170.16,0,1,0.284,0.124,0.155,335.007,10161138.6027775,10.1611386027775,1282269.22722882,1.28226922722882,3.96743554953
"96",3519,1,1,3583.413,1,1,1,0,NA,190.741,12.4442688290269,14.248350742166,12.1102597581089,16.7828820780649,1,10.7082531610775,5.77484194612424,10.4272952171523,10.5057036833425,6.51288482682793,8.76381253435954,0.904892798240792,4.01827927432655,3.29855002748763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3519,3240,467911.28125,646542,178631,572751.55628858,22380.7005650331,1855715042.375,4.10343759678,14.2192629297,33.2452771756,15.5196655311,4.97584391452,6.08547537937,0.800141820104,0.949382144278,1.02599157362,1.15884053818,1.06090080066,1.054989657,1.01878287238,0.859288887447,0.978758921414,1.06674189879,1.11385645604,1.01887654485,1.02402742459,0.880373178591,0.802150041669,0.869758163093,0.957077311334,1.07722861682,0.833262034727,0.961571607414,1.05194997215,1.052496034,0.977439819823,1.16437312131,1.16386210329,1.10987028335,1.19141184458,1.23341158665,1.23471102731,1.2471604567,1.24724347486,1.21909848115,1.2234300712,1.10296770008,1.18553343907,1.18257213092,1.18262090097,1.16763242295,1.27587157324,1.28582987242,1.37706518121,0.862399813811,1.02070094132,1.1446371398,1.09344151652,1.27617984261,1.07552211591,1.19234319915,1.299815274,1.13246634275,0.974542544829,1.05787477294,1.17451794935,1.17451794935,1.10047030601,1.3262706528,1.20604329617,1.32175050668,1.20521596357,0.977285966829,1.16363106389,1.19062817503,1.17695616828,1.18788951402,1.29696229934,0.9725111166,3667,4129.102,3.929,95.519,0.002,0.356,0.014,0.462,0.041,0.131,0,1,224.455,1.083,164.764,54.549,6.27,1,5060802,366.112,118.327,0.102,0.002,5.525,1,1,0.128,0.071,0.169,184.523,2911809.05665442,2.91180905665442,1471497.55479726,1.47149755479726,1.1450094162
"97",3538,1,1,49745.874,1,1,1,0,NA,132.256,7.09242241405984,12.0567158637334,12.7413905133203,14.7649679754943,1.78981404127603,12.5099167672267,5.95398991305424,9.22918407128933,11.3587363470404,6.1634951576472,8.41492620439989,1.55215198490052,1.93245459327331,0.862217271573997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3538,3583,361280.9375,700147.75,338867,555324.583109475,59035.2756053988,1989727981.28125,4.33620450125,10.9555432064,29.3553764935,16.5934981939,5.28396776882,4.48430119478,0.611692615011,0.648728590322,0.780101901728,1.00130288487,0.843486373233,0.709389789607,0.731064141708,0.663566298901,0.669794598135,0.782192021609,0.937270881597,0.793810042898,0.713150795524,0.671319608369,0.671319855317,0.669778343044,0.660218590553,0.803719148103,0.655109883499,0.66327733707,0.741924272149,0.881174790835,0.923505183413,1.01397772196,1.01396698784,1.01492655507,1.12322056356,1.19334587433,1.19334759426,1.1374875999,1.26915448372,1.26196512722,1.10502998345,0.776323843326,0.93529465652,0.900206605904,0.903970301342,0.939473699696,1.08565246308,1.19338949645,1.28940453649,1.28967385406,0.901525518512,0.999472263254,1.00140727848,1.13915023638,0.916425434342,1.00413270515,1.23246432846,0.929510919903,0.737701026364,0.825011527411,0.933590948882,0.933590948882,0.758330998641,1.00000350163,0.963336217648,1.08203149954,0.85569074412,0.672345216587,0.807702121809,0.926500449655,0.918404577154,0.963245649006,1.03261063775,0.794365152819,3688,3151.934,1881.723,96.006,0.001,0.447,13.704,14.283,0.289,0.021,0,5,224.735,1.204,61.069,126.361,1.5,1,5090902,4.276,8.846,0.488,2.013,25.33,1,1,0.205,0.128,0.877,130.863,3232100.67446891,3.23210067446891,728392.960874186,0.728392960874186,4.84429065744
"98",3545,1,1,2087.419,1,1,1,0,NA,279.045,5.630233281493,20.1317573872473,15.3410264385692,17.3210575427683,1.64105754276827,10.9984447900467,5.76323483670295,9.09754276827372,14.426065318818,4.34786936236392,6.04721617418351,2.45916018662519,5.93399688958009,3.58401244167963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3545,1783,376441.46875,625843.625,249402,545732.926633483,45668.7902490385,973041808.1875,7.85465768799,4.74074074074,34.7923681257,16.6391694725,7.67508417508,5.34792368126,0.683715721867,0.782461629619,0.894054493649,1.06093471098,0.951986167425,0.860577408645,0.859405853335,0.761803211958,0.774968079662,0.906546155153,0.93726142561,0.922060797815,0.882725051205,0.733696949039,0.702924576299,0.727489345507,0.745316938172,0.932548308597,0.703778152753,0.793456846946,0.926628213514,0.964380471868,0.938235630961,1.03127702864,1.03127702864,1.07054209897,1.14094564116,1.22926155294,1.22926155294,1.19914128358,1.21148202595,1.17584533866,1.1684082675,1.09878026077,1.09223508764,1.09331635786,1.09344538519,1.05342608831,1.20336222289,1.21125703439,1.31593407061,0.826569299001,0.947407790109,1.02994995351,1.0122749446,1.19357497997,0.94372263256,1.07562135352,1.2484564162,1.03363193058,0.888794753137,0.888239745885,0.968556933511,0.968556933511,0.893452762382,1.18213435515,1.05583107458,1.19575409516,1.0496583445,0.994724960989,0.985607966645,1.04534077605,1.02853932005,1.10745428165,1.18643420747,0.85057937153,3695,1178.112,80.844,107.412,0.01,0.505,0.567,2.927,0.117,0.131,0,4,245.585,1.011,330.532,179.919,6.27,1,5060801,112.882,61.437,0.723,0.248,153.008,1,1,0.323,0.114,0.594,276.63,1604546.43076717,1.60454643076717,239758.32813135,0.23975832813135,3.78514588859
"99",3577,1,1,7585.819,1,1,1,0,NA,248.195,10.2520065669464,8.7493615468807,6.48257935060197,15.3825246260489,4.0194272163444,6.39657059467348,3.4242064939803,8.6184786574243,6.75775264502007,5.40687705217074,8.36026997446188,0.161711054359723,2.87121488507844,4.59376140094856,1.09614060789885,0,0.226924153761398,20.7020881901744,20040717,0.0612,0.0531,0.0657,0.0567,0.2367,435.127906976744,512.298449612403,3577,1220,318485.84375,637162.25,318676,575579.797592213,55880.191766384,702207353.0625,3.48766447368,8.18996710526,26.3379934211,17.5296052632,6.42680921053,4.26233552632,0.696500347674,0.698412558466,0.719936065584,1.06699818408,0.943965737703,1.01176362177,0.791846877852,0.741951343991,0.744218555439,0.829516024872,0.953165161309,0.930047761493,0.867031017843,0.680092354696,0.637419444093,0.667411155957,0.699747714737,0.852123954819,0.80575269422,0.736571896402,0.785823677562,0.856968453305,0.911416706528,0.97160147715,0.974857470957,0.980929665741,1.02297744814,1.05269561349,1.13016639269,1.15264150818,1.1002987342,1.15317204724,1.20977865611,1.05584382293,1.12715652106,1.0727767852,1.0832668553,1.14690588762,1.23235545586,1.23519091183,1.37556760562,1.27137382076,0.844894925036,0.938102661776,1.09964622202,1.12456648688,1.03640884228,1.14858460509,1.216820078,1.10083945157,0.857581724692,0.915544767368,1.00204389467,0.842868217245,1.03120470894,1.19958911376,1.2001486124,1.26165955914,1.2250849584,0.894970515994,0.814794072947,0.955976984115,0.959956388405,0.906823221333,1.18508832577,0.808581314198,3731,1989.802,1394.926,168.518,0.002,0.466,10.553,12.542,0.268,0.038,0,6,229.517,1.049,437.472,283.345,2.7,1,5060305,34.881,22.593,0.565,1.898,54.062,1,1,0.286,0.089,0.916,246.296,1096140.60789875,1.09614060789875,871282.353997446,0.871282353997446,3.40487804878
"100",3592,4,4,4115.798,4,4,4,0,NA,251.308,11.6852685751045,4.36748150530717,3.4856063042779,20.0673045995497,2.13018655516243,4.68165004824702,2.28803473785783,7.92119652621422,4.22547442907687,5.39393695722097,9.09030234802187,0.084432293341911,1.40551624316501,3.74991958829205,1.24278306183966,0,0.483856541400886,38.9333119795475,20040717,0.1107,0.216,0.1629,0,0.4896,313.988700564972,379.751412429379,3592,1381,551085.25,600818.125,49733,589916.572320782,6197.44336100696,814674786.375,1.24295010846,11.5018076645,22.1381055676,23.8843094722,4.45480838756,3.50976138829,0.722221314656,0.752043372408,0.79375242409,1.09079303356,0.946710960054,1.06323712344,0.782987105606,0.721911309895,0.760316575501,0.86009665659,0.951964496778,0.963448704431,0.922220127082,0.703139304207,0.662410692384,0.701311954493,0.732122969264,0.892042242115,0.833298088913,0.762793682069,0.836794731629,0.903571030852,0.929804014164,0.975449038481,0.944856682819,0.992203171646,1.02138799103,1.0721051726,1.10841554398,1.14728682353,1.10474373856,1.1592322169,1.18986420344,1.09908813577,1.0728241334,1.04385209405,1.06121610613,1.15196048359,1.25489035857,1.25851217877,1.34409397517,1.0818583102,0.864499410191,0.976073872447,1.11498699294,1.15579607095,1.05005740709,1.13115045278,1.21942732597,1.15869944256,0.921062523003,0.965509745198,1.02755898857,0.857171355746,1.06045809101,1.20490939461,1.19244710913,1.26341176862,1.18454384402,0.889690197495,0.872989392836,0.98703369892,0.96473954547,0.956429251892,1.20677086779,0.805810289531,3746,1777.02,1380.957,171.021,0.002,0.467,10.456,12.485,0.267,0.038,0,6,226.047,1.043,637.47,644.97,2.7,1,5060305,51.06,51.661,0.576,1.922,61.84,1,1,0.286,0.034,0.919,251.218,1242783.06184017,1.24278306184017,1091413.10665112,1.09141310665112,4.08282674772
"101",3595,1,1,537.193,1,1,1,1,34,331.328,6.77553463294908,7.40822218198644,9.42102721950631,16.7392520168186,2.97492304906754,9.07707163980928,4.63372362041564,11.6263504134227,10.3669905647092,17.0442493009033,19.7135715291609,1.02049007182087,5.29467680608365,3.90001408252359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3595,11052,303151.8125,727441.9375,424290,571404.874016015,74646.1869388545,6315166667.625,3.68295331162,23.9676981542,15.972674629,19.3813789359,7.47584147666,0.762576909157,0.646014348832,0.685527168418,0.723915552613,1.00799107274,0.857386945473,0.913163232884,0.816901702577,0.658786091793,0.702404583733,0.816301357606,0.849069850897,0.86086012557,0.842175774583,0.705412197051,0.632589822119,0.694860939659,0.704680228428,0.834290603141,0.73933916608,0.702388641813,0.775040433087,0.841066852324,0.839976027436,0.871894893868,0.82721421978,0.903757802596,0.929390498597,1.03660818766,1.04012205359,1.05246811139,1.01336963296,1.06025363128,1.07737052393,0.970613903607,0.958197287587,0.924637541341,0.955303028381,0.984973997645,1.09889906441,1.08670568362,1.18521861396,1.13615934531,0.860237556705,0.900370608231,0.98137542272,0.986703647374,0.944885619212,0.985959090986,1.06352602863,1.01283266221,0.833058587743,0.86376279138,0.895264851214,0.719382563745,0.899435671064,1.04075992885,1.04491260026,1.12885312275,1.02830530988,0.831437273384,0.829216211039,0.936999192433,0.897684770044,0.867776141739,1.10794474987,0.751772537477,3749,8115.986,48.365,184.865,0.007,0.479,0.305,2.151,0.099,0.038,0,3,113.935,1.054,186.464,-9999,2.7,1,5060203,86.545,70.282,0.514,0.108,79.671,1,1,0.282,0.146,0.484,303.889,9941807.4430333,9.9418074430333,1597736.34771183,1.59773634771183,8.61255115962
"102",3649,3,3,3371.109,3,3,3,0,NA,255.807,14.7528055808311,3.15286624203822,1.19138610858356,22.4889293296937,0.454655747649378,2.48847437063998,1.25219896875948,8.57764634516227,2.14543524416136,4.97437063997574,8.59629966636336,0.08037609948438,0.506217773733697,1.23384895359418,0.658724001392235,0,0.148361192525062,22.5225143021739,20040717,0.0405,0.0756,0.045,0,0.1611,322.14201183432,368.852071005917,3649,733,573951.0625,600055.6875,26105,592420.805934516,3417.19089523393,434244450.75,0.305593451569,14.6166439291,22.9304229195,22.9877216917,1.55388813097,3.83628922237,0.771015893637,0.780793289836,0.800727222417,1.12053527924,0.983986320045,1.10421429427,0.798575426473,0.753342308721,0.789112523577,0.86818423968,0.974673169287,0.975555977243,0.93339879223,0.712596134777,0.665980416193,0.697723603793,0.743186533501,0.887866537601,0.846967541307,0.794293865324,0.834026438403,0.881440040255,0.924909701273,0.982146841293,0.963428324928,0.967587923514,0.997291164744,1.01524645886,1.07949714872,1.1177043013,1.08374090878,1.1174719316,1.1716979489,1.0588743136,1.08744368423,1.04880616632,1.06429000915,1.16991978544,1.23206774253,1.23328750772,1.32689564325,1.11834737176,0.837422949306,0.939536205993,1.11491464252,1.14878966843,1.06147881734,1.15212299106,1.20841079304,1.12393391204,0.957576192181,0.989754785757,1.07158241115,0.89695282921,1.10304282506,1.22361669997,1.20453431981,1.27000364546,1.24380303945,0.750664249063,0.830733153058,0.957506232904,0.951263859696,0.915185721862,1.18884047363,0.794791888881,3803,1662.376,1377.249,172.719,0.002,0.467,10.435,12.472,0.267,0.038,0,6,242.241,1.032,574.029,427.992,2.7,1,5060305,46.024,34.316,0.607,2.022,58.759,1,1,0.287,0.029,0.919,254.481,658724.001393519,0.658724001393519,656454.482774553,0.656454482774553,3.12824010914
